"date","location","obs_date","mission","date_diff","secchi","med_Blue_corr","med_Red_corr","med_Green_corr","med_Nir_corr","med_Swir1_corr","med_Swir2_corr","prop_clouds","prop_hillShadow","pCount_dswe1","pCount_dswe3","min_cloud_dist","mean_cloud_dist","system.index","CLOUD_COVER","IMAGE_QUALITY","IMAGE_QUALITY_TIRS","SUN_AZIMUTH","SUN_ELEVATION","tot_sol_rad_KJpm2_3","max_temp_degK_3","min_temp_degK_3","tot_precip_m_3","mean_wind_mps_3","tot_sol_rad_KJpm2_5","max_temp_degK_5","min_temp_degK_5","tot_precip_m_5","mean_wind_mps_5","tot_sol_rad_KJpm2_7","max_temp_degK_7","min_temp_degK_7","tot_precip_m_7","mean_wind_mps_7","med_Blue_corr_scaled","med_Red_corr_scaled","med_Green_corr_scaled","med_Nir_corr_scaled","med_Swir1_corr_scaled","med_Swir2_corr_scaled","tot_sol_rad_KJpm2_3_scaled","max_temp_degK_3_scaled","min_temp_degK_3_scaled","tot_precip_m_3_scaled","mean_wind_mps_3_scaled","tot_sol_rad_KJpm2_5_scaled","max_temp_degK_5_scaled","min_temp_degK_5_scaled","tot_precip_m_5_scaled","mean_wind_mps_5_scaled","tot_sol_rad_KJpm2_7_scaled","max_temp_degK_7_scaled","min_temp_degK_7_scaled","tot_precip_m_7_scaled","mean_wind_mps_7_scaled"
2019-05-13,"P",2019-05-13,"LANDSAT_8",0,"2.75",0.0255621409694021,0.00971190448522158,0.0343842569496444,0.0101417926096757,0.00494925337011555,0.0165858113559256,0,1,26,0,715,722.384615384615,"1_LC08_018050_20190513",24.64,9,9,76.9170103,66.66730704,65555.422,297.643059412638,297.016836802165,0.0136431217191557,0.268192398128405,112745.002,299.790537516276,297.016836802165,0.0206723784525202,0.324644102123468,157071.062,299.790537516276,297.016836802165,0.0240397309380747,0.460957945432822,-0.0980574617176561,-0.534364204029582,0.352779146355149,-0.591349716930082,0.287425383203358,0.317090395181168,0.567394217660717,1.5590505949732,1.60846362741336,0.54097302752476,-1.16753158656014,0.872282732139678,2.66415904858428,1.79483368798827,0.309714299762198,-1.14397537068104,0.930357327702154,2.53245045729066,1.9196275547872,0.0495620401486542,-0.692272389892117
2019-05-13,"R",2019-05-13,"LANDSAT_8",0,"2.50",0.0251505659154039,0.0118337420455817,0.0363021517795334,0.016147227975487,0.00953289788641275,0.0222934359988523,0,1,24,0,561,567.875,"1_LC08_018050_20190513",24.64,9,9,76.9170103,66.66730704,65555.422,297.643059412638,297.016836802165,0.0136431217191557,0.268192398128405,112745.002,299.790537516276,297.016836802165,0.0206723784525202,0.324644102123468,157071.062,299.790537516276,297.016836802165,0.0240397309380747,0.460957945432822,-0.125661128947479,-0.34777904250148,0.471494525038575,-0.113426146005806,0.413846900619274,0.439995222284936,0.567394217660717,1.5590505949732,1.60846362741336,0.54097302752476,-1.16753158656014,0.872282732139678,2.66415904858428,1.79483368798827,0.309714299762198,-1.14397537068104,0.930357327702154,2.53245045729066,1.9196275547872,0.0495620401486542,-0.692272389892117
2019-05-29,"B",2019-05-29,"LANDSAT_8",0,"1.75",0.0227489593922244,0.0211205952851387,0.0286285540842413,0.019995140769072,0.0264093347357934,0.05409392551594,0,1,25,0,168,174.4,"1_LC08_018050_20190529",61.68,9,9,69.11759039,65.9108872,53288.764,295.681794484456,294.036909739176,0.0246693074702762,0.354710969613794,87247.688,295.681794484456,294.036909739176,0.0438867107410452,0.623843016814012,111180.208,295.681794484456,293.774806976318,0.0820460235474307,0.632343754019839,-0.286732959319173,0.468866418094679,-0.00349192472081366,0.192797817936051,0.87931597167981,1.12476934644821,-0.55572217275635,0.467290854610731,0.132835322679338,1.61507879862971,-0.836964969710665,-0.494375417820846,0.339429282472345,0.375943393524636,1.67218658817282,0.0884450895764091,-0.84990886181948,0.228554734004351,0.411114189271016,2.57491397943147,0.0854966814238768
2019-05-29,"E",2019-05-29,"LANDSAT_8",0,"1.50",0.0374544563594705,0.0328062200120369,0.039340746127115,0.029434052076013,0.0516906397462747,0.102772400282561,0,1,25,0,291,299.16,"1_LC08_018050_20190529",61.68,9,9,69.11759039,65.9108872,53288.764,295.681794484456,294.036909739176,0.0246693074702762,0.354710969613794,87247.688,295.681794484456,294.036909739176,0.0438867107410452,0.623843016814012,111180.208,295.681794484456,293.774806976318,0.0820460235474307,0.632343754019839,0.69954072464129,1.49644940463349,0.659579853293692,0.943963707278921,1.5765997445195,2.17298465476934,-0.55572217275635,0.467290854610731,0.132835322679338,1.61507879862971,-0.836964969710665,-0.494375417820846,0.339429282472345,0.375943393524636,1.67218658817282,0.0884450895764091,-0.84990886181948,0.228554734004351,0.411114189271016,2.57491397943147,0.0854966814238768
2019-05-29,"F",2019-05-29,"LANDSAT_8",0,"1.50",0.0313851881238879,0.0276507722183511,0.0342327097658977,0.0234023040356209,0.0286575325671703,0.0555442958409896,0,1,26,0,373,380.230769230769,"1_LC08_018050_20190529",61.68,9,9,69.11759039,65.9108872,53288.764,295.681794484456,294.036909739176,0.0246693074702762,0.354710969613794,87247.688,295.681794484456,294.036909739176,0.0438867107410452,0.623843016814012,111180.208,295.681794484456,293.774806976318,0.0820460235474307,0.632343754019839,0.292484808409085,1.04310176044753,0.34339855831324,0.463946125407859,0.941323524901551,1.1560008175397,-0.55572217275635,0.467290854610731,0.132835322679338,1.61507879862971,-0.836964969710665,-0.494375417820846,0.339429282472345,0.375943393524636,1.67218658817282,0.0884450895764091,-0.84990886181948,0.228554734004351,0.411114189271016,2.57491397943147,0.0854966814238768
2019-05-29,"P",2019-05-29,"LANDSAT_8",0,"2.00",0.0269071596724549,0.025109903262606,0.0325306643949567,0.0232620772005847,0.0368870555358109,0.0756026278780266,0,1,26,0,338,345.346153846154,"1_LC08_018050_20190529",61.68,9,9,69.11759039,65.9108872,53288.764,295.681794484456,294.036909739176,0.0246693074702762,0.354710969613794,87247.688,295.681794484456,294.036909739176,0.0438867107410452,0.623843016814012,111180.208,295.681794484456,293.774806976318,0.0820460235474307,0.632343754019839,-0.00784925221543533,0.81966880149426,0.238044001014951,0.452786616453447,1.16830203023842,1.5879258275449,-0.55572217275635,0.467290854610731,0.132835322679338,1.61507879862971,-0.836964969710665,-0.494375417820846,0.339429282472345,0.375943393524636,1.67218658817282,0.0884450895764091,-0.84990886181948,0.228554734004351,0.411114189271016,2.57491397943147,0.0854966814238768
2019-05-29,"R",2019-05-29,"LANDSAT_8",0,"2.10",0.0304486476523032,0.0233867103330975,0.0313158124646733,0.0239001285527075,0.0228001088596343,0.0402772030797614,0,1,24,0,344,352.083333333333,"1_LC08_018050_20190529",61.68,9,9,69.11759039,65.9108872,53288.764,295.681794484456,294.036909739176,0.0246693074702762,0.354710969613794,87247.688,295.681794484456,294.036909739176,0.0438867107410452,0.623843016814012,111180.208,295.681794484456,293.774806976318,0.0820460235474307,0.632343754019839,0.229672567303242,0.668138714034663,0.162846130568515,0.503563914361872,0.779769898606626,0.827247699809492,-0.55572217275635,0.467290854610731,0.132835322679338,1.61507879862971,-0.836964969710665,-0.494375417820846,0.339429282472345,0.375943393524636,1.67218658817282,0.0884450895764091,-0.84990886181948,0.228554734004351,0.411114189271016,2.57491397943147,0.0854966814238768
2019-07-16,"B",2019-07-16,"LANDSAT_8",0,"2.00",0.00731842240244574,0.0130464737581022,0.0163316933490494,0.0183428817665318,0.0218063005852764,0.042664702318793,0,1,18,0,135,144.555555555556,"1_LC08_018050_20190716",50.8,9,9,70.79836532,64.07856102,65206.648,297.190846761068,295.861461639404,0.00699823200701033,0.794019770384036,112927.042,297.20955657959,295.861461639404,0.00702104866492803,0.822546386267894,161918.716,297.20955657959,295.861461639404,0.0106655815734094,0.758974755959892,-1.32163389441128,-0.241136693106701,-0.764652785079429,0.0613080133697974,0.752359668686285,0.878658785776262,0.535461005211871,1.30732143795188,1.03633408977068,-0.106332808715657,0.841528115988797,0.882040091272441,1.20383817604151,1.24470257059724,-0.491495845090542,0.906917637481006,1.11841472394715,1.08521686398405,1.38203260075094,-0.532692617320491,0.660163146463909
2019-08-01,"B",2019-08-01,"LANDSAT_8",0,"2.00",0.0288461857403505,0.011049259565138,0.0311638674436683,0.00946299777274757,0.00568228164974391,0.0176079711211607,0,1,25,0,80,87.4,"1_LC08_018050_20190801",29.53,9,9,78.49507055,64.47878328,61856,296.022654851278,295.615063985189,0.00452472470965404,1.05130602111036,101342.77,296.022654851278,294.737205505371,0.010009597766043,1.06079086511691,147253.5,296.193031311035,294.737205505371,0.012304330855784,1.05770105459146,0.122198061896989,-0.416763018025371,0.153440916879757,-0.645369456154405,0.307643039064301,0.339101017301236,0.228680813955364,0.657034534943793,0.9143205823612,-0.347287253246995,1.82455689240416,0.26112214908608,0.53228832347396,0.709388758093849,-0.316094921117538,1.88826267538191,0.54949987640843,0.515220590014338,0.858917300906553,-0.461348311520546,2.0158184237582
2019-08-25,"B",2019-08-26,"LANDSAT_7",1,"2.50",0.0194775,0.01263,0.026875,0.0105125,0.00286749999999999,0.0016575,0,1,25,0,215,222.96,"2_LE07_018050_20190825",4,9,NA,94.30924474,61.80363762,76970.242,297.525661468506,297.061614354451,0.00205981819881984,0.578271117199165,121765.516,297.525661468506,295.732591629028,0.00804707699963458,0.512412825651125,161449.49,297.525661468506,295.032883326213,0.01307339138312,0.505161324404074,-0.50614440212065,-0.277759583039202,-0.11203480929839,-0.56184814227982,0.230008535321727,-0.00436759144817744,1.61251762744849,1.49369973535043,1.63063699681914,-0.58740386004841,0.0172044921851115,1.35578303240397,1.38269054981747,1.18334120063586,-0.431277219984845,-0.37054336504943,1.10021181181471,1.26246637704517,0.996495907084345,-0.427866625193628,-0.491672227632801
2019-08-25,"E",2019-08-26,"LANDSAT_7",1,"3.00",0.0229975,0.0150775,0.0293225,0.0149675,0.00542499999999998,0.00179499999999999,0,1,21,0,319,324.809523809524,"2_LE07_018050_20190825",4,9,NA,94.30924474,61.80363762,76970.242,297.525661468506,297.061614354451,0.00205981819881984,0.578271117199165,121765.516,297.525661468506,295.732591629028,0.00804707699963458,0.512412825651125,161449.49,297.525661468506,295.032883326213,0.01307339138312,0.505161324404074,-0.270063746344556,-0.0625370837435802,0.0394624911789772,-0.207311063987576,0.300546952871698,-0.00140674262156269,1.61251762744849,1.49369973535043,1.63063699681914,-0.58740386004841,0.0172044921851115,1.35578303240397,1.38269054981747,1.18334120063586,-0.431277219984845,-0.37054336504943,1.10021181181471,1.26246637704517,0.996495907084345,-0.427866625193628,-0.491672227632801
2019-08-25,"F",2019-08-26,"LANDSAT_7",1,"3.00",0.01962875,0.015545,0.02979,0.014005,0.0050675,0.00399499999999999,0,1,26,0,361,367.615384615385,"2_LE07_018050_20190825",4,9,NA,94.30924474,61.80363762,76970.242,297.525661468506,297.061614354451,0.00205981819881984,0.578271117199165,121765.516,297.525661468506,295.732591629028,0.00804707699963458,0.512412825651125,161449.49,297.525661468506,295.032883326213,0.01307339138312,0.505161324404074,-0.496000311442771,-0.0214271681477873,0.0684001777870137,-0.283908580902567,0.290686743966864,0.0459668386042766,1.61251762744849,1.49369973535043,1.63063699681914,-0.58740386004841,0.0172044921851115,1.35578303240397,1.38269054981747,1.18334120063586,-0.431277219984845,-0.37054336504943,1.10021181181471,1.26246637704517,0.996495907084345,-0.427866625193628,-0.491672227632801
2019-08-25,"P",2019-08-26,"LANDSAT_7",1,"3.00",0.0211275,0.01494,0.02908875,0.0149125,0.00429749999999999,0.00413249999999998,0,1,26,0,250,258.615384615385,"2_LE07_018050_20190825",4,9,NA,94.30924474,61.80363762,76970.242,297.525661468506,297.061614354451,0.00205981819881984,0.578271117199165,121765.516,297.525661468506,295.732591629028,0.00804707699963458,0.512412825651125,161449.49,297.525661468506,295.032883326213,0.01307339138312,0.505161324404074,-0.395481594725606,-0.0746282353894017,0.0249936478749589,-0.211688064954147,0.269449370941066,0.0489276874308913,1.61251762744849,1.49369973535043,1.63063699681914,-0.58740386004841,0.0172044921851115,1.35578303240397,1.38269054981747,1.18334120063586,-0.431277219984845,-0.37054336504943,1.10021181181471,1.26246637704517,0.996495907084345,-0.427866625193628,-0.491672227632801
2019-09-10,"B",2019-09-10,"LANDSAT_7",0,"2.00",0.0237125,0.0199175,0.0287175,0.0289375,0.01494,0.0105675,0,1,24,0,404,411.916666666667,"2_LE07_018050_20190910",24,9,NA,106.7106638,61.24812868,63107.27,295.926375071208,295.558167139689,0.00699034631251294,0.476606058385877,99744.42,295.926375071208,294.74121983846,0.0256048440933014,0.562503783900892,147395.982,297.316012064616,294.74121983846,0.0272291195143985,0.589396214906351,-0.222109863140037,0.363071454189335,0.00201372027445932,0.904447181521436,0.562980205261911,0.187495412516472,0.343245175808214,0.603439334121627,0.886145867378171,-0.107100986411916,-0.371233203522651,0.175450456217199,0.477813154579226,0.71130018013148,0.599205622001254,-0.164215337807874,0.555027249841389,1.14490965440008,0.860785166238981,0.188414710506123,-0.109404331016982
2019-09-10,"E",2019-09-10,"LANDSAT_7",0,"2.50",0.02895125,0.02449625,0.03541375,0.03640375,0.01597125,0.01054,0,1,14,0,266,273.285714285714,"2_LE07_018050_20190910",24,9,NA,106.7106638,61.24812868,63107.27,295.926375071208,295.558167139689,0.00699034631251294,0.476606058385877,99744.42,295.926375071208,294.74121983846,0.0256048440933014,0.562503783900892,147395.982,297.316012064616,294.74121983846,0.0272291195143985,0.589396214906351,0.129244550339229,0.765706803995189,0.4165035255131,1.49862506273344,0.591423115564319,0.186903242751149,0.343245175808214,0.603439334121627,0.886145867378171,-0.107100986411916,-0.371233203522651,0.175450456217199,0.477813154579226,0.71130018013148,0.599205622001254,-0.164215337807874,0.555027249841389,1.14490965440008,0.860785166238981,0.188414710506123,-0.109404331016982
2019-09-10,"F",2019-09-10,"LANDSAT_7",0,"1.90",0.020935,0.01626,0.028415,0.02105875,0.00569999999999998,0.00572749999999999,0,1,26,0,406,414.230769230769,"2_LE07_018050_20190910",24,9,NA,106.7106638,61.24812868,63107.27,295.926375071208,295.558167139689,0.00699034631251294,0.476606058385877,99744.42,295.926375071208,294.74121983846,0.0256048440933014,0.562503783900892,147395.982,297.316012064616,294.74121983846,0.0272291195143985,0.589396214906351,-0.408392255588361,0.0414468204104843,-0.0167106651777996,0.277441793060153,0.30813172895234,0.0832735338196251,0.343245175808214,0.603439334121627,0.886145867378171,-0.107100986411916,-0.371233203522651,0.175450456217199,0.477813154579226,0.71130018013148,0.599205622001254,-0.164215337807874,0.555027249841389,1.14490965440008,0.860785166238981,0.188414710506123,-0.109404331016982
2019-09-10,"P",2019-09-10,"LANDSAT_7",0,"2.50",0.02174625,0.01624625,0.0282225,0.0237675,0.00990749999999998,0.00800999999999999,0,1,24,0,109,117,"2_LE07_018050_20190910",24,9,NA,106.7106638,61.24812868,63107.27,295.926375071208,295.558167139689,0.00699034631251294,0.476606058385877,99744.42,295.926375071208,294.74121983846,0.0256048440933014,0.562503783900892,147395.982,297.316012064616,294.74121983846,0.0272291195143985,0.589396214906351,-0.353983041952464,0.0402377052459021,-0.0286261831928734,0.49300909066377,0.424178802986162,0.132423624341433,0.343245175808214,0.603439334121627,0.886145867378171,-0.107100986411916,-0.371233203522651,0.175450456217199,0.477813154579226,0.71130018013148,0.599205622001254,-0.164215337807874,0.555027249841389,1.14490965440008,0.860785166238981,0.188414710506123,-0.109404331016982
2019-09-26,"B",2019-09-26,"LANDSAT_7",0,"2.00",0.031715,0.0205225,0.040075,0.0199175,0.00625,0.00498499999999998,0,1,25,0,361,368.36,"2_LE07_018050_20190926",46,9,NA,119.02349967,59.56655476,60785.0734375,295.740936279297,295.287110010783,0.033522036671588,0.15095616026661,100933.7684375,295.939265569051,295.287110010783,0.0423204753626187,0.200552035445096,139029.0724375,295.939265569051,295.287110010783,0.0456801239478359,0.334797747613157,0.314604752725928,0.416272521430949,0.705029283163817,0.186619023003806,0.323301281113624,0.0672849501559041,0.130628420607742,0.500212786600815,0.751921249406354,2.47745929355217,-1.61546300587026,0.23919963133628,0.485106607541244,0.971225423595428,1.58026267351044,-1.65511894246917,0.230445663172639,0.372926510500057,1.11478733934918,0.991694453645259,-1.26480229014592
2019-09-26,"F",2019-09-26,"LANDSAT_7",0,"2.75",0.02301125,0.01164,0.0320175,0.010705,0.00239999999999999,0.00239999999999998,0,1,26,0,227,234.692307692308,"2_LE07_018050_20190926",46,9,NA,119.02349967,59.56655476,60785.0734375,295.740936279297,295.287110010783,0.033522036671588,0.15095616026661,100933.7684375,295.939265569051,295.287110010783,0.0423204753626187,0.200552035445096,139029.0724375,295.939265569051,295.287110010783,0.0456801239478359,0.334797747613157,-0.26914155628293,-0.364815874889117,0.206279743390011,-0.546528638896821,0.217114415984636,0.0116209922155429,0.130628420607742,0.500212786600815,0.751921249406354,2.47745929355217,-1.61546300587026,0.23919963133628,0.485106607541244,0.971225423595428,1.58026267351044,-1.65511894246917,0.230445663172639,0.372926510500057,1.11478733934918,0.991694453645259,-1.26480229014592
2019-09-26,"P",2019-09-26,"LANDSAT_7",0,"2.50",0.028525,0.01802,0.03478125,0.01901,0.00422874999999998,0.00267499999999998,0,1,26,0,109,117.115384615385,"2_LE07_018050_20190926",46,9,NA,119.02349967,59.56655476,60785.0734375,295.740936279297,295.287110010783,0.033522036671588,0.15095616026661,100933.7684375,295.939265569051,295.287110010783,0.0423204753626187,0.200552035445096,139029.0724375,295.939265569051,295.287110010783,0.0456801239478359,0.334797747613157,0.100656658428843,0.196213561476999,0.377352537749286,0.114398507055386,0.267553176920905,0.0175426898687728,0.130628420607742,0.500212786600815,0.751921249406354,2.47745929355217,-1.61546300587026,0.23919963133628,0.485106607541244,0.971225423595428,1.58026267351044,-1.65511894246917,0.230445663172639,0.372926510500057,1.11478733934918,0.991694453645259,-1.26480229014592
2019-10-12,"E",2019-10-11,"LANDSAT_7",-1,"2.50",0.02781,0.01714,0.02672375,0.01263,0.00677249999999998,0.0051775,0,1,24,0,16,24.25,"2_LE07_018050_20191012",35,9,NA,129.55962285,56.71488585,51923.38,294.520341873169,293.829577763875,0.0194772615804482,0.434307713564109,90900.4817226563,295.514590581258,293.829577763875,0.0298845903465335,0.377915212190864,129063.968785156,295.514590581258,293.829577763875,0.0696253494807237,0.320331606440642,0.0527027752243236,0.118830190943741,-0.12139700202452,-0.393333605066839,0.337712355666843,0.0714301385131654,-0.680734637407538,-0.179244543601601,0.030166725507817,1.10930041070991,-0.532844988206656,-0.298585370634194,0.244825193639282,0.277222411007886,0.850388193138148,-0.924548084136274,-0.156135443105021,0.134798479473133,0.436598984139614,2.03416965790076,-1.33045134987866
2019-10-12,"F",2019-10-11,"LANDSAT_7",-1,"2.75",0.025115,0.0170575,0.027755,0.01329,0.00693749999999998,0.0078175,0,1,21,0,60,64.9047619047619,"2_LE07_018050_20191012",35,9,NA,129.55962285,56.71488585,51923.38,294.520341873169,293.829577763875,0.0194772615804482,0.434307713564109,90900.4817226563,295.514590581258,293.829577763875,0.0298845903465335,0.377915212190864,129063.968785156,295.514590581258,293.829577763875,0.0696253494807237,0.320331606440642,-0.128046476854249,0.111575499956249,-0.05756386980091,-0.340809593467989,0.342263221315229,0.128278435984173,-0.680734637407538,-0.179244543601601,0.030166725507817,1.10930041070991,-0.532844988206656,-0.298585370634194,0.244825193639282,0.277222411007886,0.850388193138148,-0.924548084136274,-0.156135443105021,0.134798479473133,0.436598984139614,2.03416965790076,-1.33045134987866
2019-11-13,"B",2019-11-13,"LANDSAT_7",0,"2.00",0.019945,0.00902749999999999,0.0162325,0.0128775,0.00201499999999998,0.00256499999999998,0,1,21,0,52,59.6190476190476,"2_LE07_018050_20191113",32,9,NA,141.92539727,49.20682937,45692.08,293.620827992757,293.382895787557,0.00951827764506064,0.600063419791229,68405.052,293.620827992757,292.861565272013,0.0208376079796331,0.809512345387503,92346.9,293.743398030599,292.861565272013,0.0374316334721989,0.90309125564394,-0.474789940025388,-0.594547756159725,-0.770792733846045,-0.37363710071727,0.206495729471737,0.0151740108074808,-1.25126290709647,-0.679968860046393,-0.191025455890157,0.139155125586794,0.100467630000965,-1.50434227378613,-0.826667042634117,-0.183696094911804,0.319411785312097,0.853229546140701,-1.58051852685747,-0.858362424233303,-0.0138162990013876,0.63258959653798,1.31418086849521
2019-11-13,"F",2019-11-13,"LANDSAT_7",0,"2.00",0.0157925,0.00631874999999999,0.01285,0.00778999999999999,0.0019875,0.00256499999999998,0,1,22,0,28,35.4090909090909,"2_LE07_018050_20191113",32,9,NA,141.92539727,49.20682937,45692.08,293.620827992757,293.382895787557,0.00951827764506064,0.600063419791229,68405.052,293.620827992757,292.861565272013,0.0208376079796331,0.809512345387503,92346.9,293.743398030599,292.861565272013,0.0374316334721989,0.90309125564394,-0.753291338636249,-0.832743443582407,-0.980165407539485,-0.77850969012508,0.205737251863673,0.0151740108074808,-1.25126290709647,-0.679968860046393,-0.191025455890157,0.139155125586794,0.100467630000965,-1.50434227378613,-0.826667042634117,-0.183696094911804,0.319411785312097,0.853229546140701,-1.58051852685747,-0.858362424233303,-0.0138162990013876,0.63258959653798,1.31418086849521
2019-11-13,"P",2019-11-13,"LANDSAT_7",0,"2.50",0.0139775,0.00459999999999999,0.00855999999999998,0.0081475,0.00212499999999998,-0.00023999999999999,0,1,26,0,213,218.230769230769,"2_LE07_018050_20191113",32,9,NA,141.92539727,49.20682937,45692.08,293.620827992757,293.382895787557,0.00951827764506064,0.600063419791229,68405.052,293.620827992757,292.861565272013,0.0208376079796331,0.809512345387503,92346.9,293.743398030599,292.861565272013,0.0374316334721989,0.90309125564394,-0.875020426770798,-0.983882839155176,-1.2457112375897,-0.750059183842369,0.209529639903994,-0.0452273052554636,-1.25126290709647,-0.679968860046393,-0.191025455890157,0.139155125586794,0.100467630000965,-1.50434227378613,-0.826667042634117,-0.183696094911804,0.319411785312097,0.853229546140701,-1.58051852685747,-0.858362424233303,-0.0138162990013876,0.63258959653798,1.31418086849521
2020-01-08,"C",2020-01-06,"LANDSAT_8",-2,"2.25",0.0403009836300679,0.00904146325988135,0.0354108915353643,0.00372500087641508,0.00854238356873876,0.0235714513186521,0,1,27,0,38,46.5555555555556,"1_LC08_018050_20200108",47.79,9,9,144.3878891,45.11564653,22627.7,290.921588261922,290.145499547323,0.0110477834938933,0.99869506749814,37266.584,293.527757644653,290.104473749797,0.0222056328540248,0.972944551915687,76296.472,294.577300389608,290.104473749797,0.0222258626702683,0.851420874948152,0.890452663484236,-0.593319887849212,0.416326589996933,-1.10200978272583,0.386527521331175,0.467515296176029,-3.36300216099982,-2.18253040865069,-1.79414976891847,0.288150534901658,1.62354311413399,-3.17336674708888,-0.879326312611366,-1.49648339444266,0.399702528032983,1.52641780084636,-2.20317057634322,-0.390768305136441,-1.29668833739406,-0.029406215563824,1.07969456919405
2020-01-08,"D",2020-01-06,"LANDSAT_8",-2,"2.30",0.0396616916302859,0.00805338433028502,0.0361508537905529,0.0062583443949458,0.00692873995925967,0.0196524233474233,0,1,27,0,38,43.8888888888889,"1_LC08_018050_20200108",47.79,9,9,144.3878891,45.11564653,22627.7,290.921588261922,290.145499547323,0.0110477834938933,0.99869506749814,37266.584,293.527757644653,290.104473749797,0.0222056328540248,0.972944551915687,76296.472,294.577300389608,290.104473749797,0.0222258626702683,0.851420874948152,0.847576392307831,-0.680207249127686,0.462129361852384,-0.900401654921007,0.342021610597147,0.383125118939054,-3.36300216099982,-2.18253040865069,-1.79414976891847,0.288150534901658,1.62354311413399,-3.17336674708888,-0.879326312611366,-1.49648339444266,0.399702528032983,1.52641780084636,-2.20317057634322,-0.390768305136441,-1.29668833739406,-0.029406215563824,1.07969456919405
2020-01-16,"R",2020-01-16,"LANDSAT_7",0,"2.50",0.02103125,0.005975,0.0205225,0.0021525,0.003555,0.00330749999999999,0,1,24,0,98,105.541666666667,"2_LE07_018050_20200116",58,9,NA,137.53083936,42.53287875,45636.276,292.931762695312,292.316420237223,0.0084327021000945,0.979491034676298,76362.112,293.215279897054,292.316420237223,0.0115793117639669,0.834025301745629,105027.744,293.260744094849,292.316420237223,0.0133370974418767,0.75730841046216,-0.401936925156984,-0.86297132269696,-0.505246903795828,-1.2271522891986,0.248970475523333,0.0311625944712018,-1.25637223573764,-1.063544653108,-0.719132847485557,0.0334047796251327,1.550169131522,-1.07784319632546,-1.05612644721826,-0.443266541633668,-0.223966842811417,0.954200062656105,-1.08858438617231,-1.12900099417795,-0.267471760332843,-0.416385963752865,0.65260107349563
2020-02-01,"B",2020-01-31,"LANDSAT_7",-1,"1.70",0.050415,0.0292125,0.0509925,0.0311925,0.0132075,0.0083125,0,1,25,0,3,8.68,"2_LE07_018050_20200201",26,9,NA,132.65456458,44.37085106,55315.868,295.842135111491,294.643123626709,0.00208712731762262,0.528774035063309,97047.38,295.842135111491,293.865614573161,0.00210677512257007,0.37280311709477,137316.82,295.842135111491,292.052499771118,0.00214578504642304,0.304552744143122,1.56878323653643,1.18043330544686,1.38080937630443,1.08390422115084,0.515196115953867,0.138937491759986,-0.370123639930213,0.55654623200819,0.433026016027801,-0.584743567289704,-0.171911933394497,0.0308888880155633,0.430150124710123,0.294381313846273,-0.779919454949951,-0.94560514778814,0.164021422682208,0.318462543286682,-0.390273699839561,-0.903609007833781,-1.40205769334866
2020-02-01,"E",2020-01-31,"LANDSAT_7",-1,"2.00",0.043485,0.019065,0.0448325,0.015105,0.00729499999999999,0.00525999999999998,0,1,13,0,70,73.4615384615385,"2_LE07_018050_20200201",26,9,NA,132.65456458,44.37085106,55315.868,295.842135111491,294.643123626709,0.00208712731762262,0.528774035063309,97047.38,295.842135111491,293.865614573161,0.00210677512257007,0.37280311709477,137316.82,295.842135111491,292.052499771118,0.00214578504642304,0.304552744143122,1.10399944547724,0.288106313985242,0.99951279982207,-0.196368561571148,0.352123430220063,0.073206647809134,-0.370123639930213,0.55654623200819,0.433026016027801,-0.584743567289704,-0.171911933394497,0.0308888880155633,0.430150124710123,0.294381313846273,-0.779919454949951,-0.94560514778814,0.164021422682208,0.318462543286682,-0.390273699839561,-0.903609007833781,-1.40205769334866
