"date","location","obs_date","date_diff","secchi","mission","med_Blue_corr","med_Red_corr","med_Green_corr","med_Nir_corr","med_Swir1_corr","med_Swir2_corr","prop_clouds","prop_hillShadow","pCount_dswe1","pCount_dswe3","min_cloud_dist","mean_cloud_dist","system.index","CLOUD_COVER","IMAGE_QUALITY","IMAGE_QUALITY_TIRS","SUN_AZIMUTH","SUN_ELEVATION","tot_sol_rad_KJpm2_3","mean_temp_degK_3","min_temp_degK_3","max_temp_degK_3","tot_precip_m_3","mean_wind_mps_3","tot_sol_rad_KJpm2_5","mean_temp_degK_5","min_temp_degK_5","max_temp_degK_5","tot_precip_m_5","mean_wind_mps_5","tot_sol_rad_KJpm2_7","mean_temp_degK_7","min_temp_degK_7","max_temp_degK_7","tot_precip_m_7","mean_wind_mps_7","precip_m_prev","air_temp_degK_prev","wind_speed_mps_prev","solar_rad_KJpm2_prev","med_Blue_corr_scaled","med_Red_corr_scaled","med_Green_corr_scaled","med_Nir_corr_scaled","med_Swir1_corr_scaled","med_Swir2_corr_scaled","tot_sol_rad_KJpm2_3_scaled","mean_temp_degK_3_scaled","min_temp_degK_3_scaled","max_temp_degK_3_scaled","tot_precip_m_3_scaled","mean_wind_mps_3_scaled","tot_sol_rad_KJpm2_5_scaled","mean_temp_degK_5_scaled","min_temp_degK_5_scaled","max_temp_degK_5_scaled","tot_precip_m_5_scaled","mean_wind_mps_5_scaled","tot_sol_rad_KJpm2_7_scaled","mean_temp_degK_7_scaled","min_temp_degK_7_scaled","max_temp_degK_7_scaled","tot_precip_m_7_scaled","mean_wind_mps_7_scaled","precip_m_prev_scaled","air_temp_degK_prev_scaled","wind_speed_mps_prev_scaled","month"
2019-01-05,"P",2019-01-04,-1,"5.00","LANDSAT_8",0.0247674607949975,0.00858726276790206,0.0167248349732483,0.0102079122573732,0.00703874033079119,0.0138602682269603,0,1,26,0,54,62.6153846153846,"1_LC08_018050_20190105",16.48,9,9,144.89925044,44.96272557,55790.676,293.526601367527,293.030103683472,293.928569157918,0.000115698575768874,0.51713235085612,89726.164,293.27893002828,292.691986083984,293.928569157918,0.000388769391463484,0.505582137390071,128072.704,293.258282161894,292.691986083984,293.928569157918,0.000428390378999666,0.466615468315272,1.46806239058606e-05,293.928569157918,0.373286417302086,18676.16,-0.151355364190866,-0.633260302584691,-0.740317792322975,-0.586087793986786,0.345055531276616,0.258400059360911,-0.138046340353731,-0.303688339657,-0.234843947440452,-0.420735038013644,-0.842751833411863,-0.328255058679064,-0.216405891222643,-0.409703482180951,-0.19136286444382,-0.587489292530489,-0.915948376694565,-0.463208048698914,-0.101418138456405,-0.414012871598623,-0.0373913730748051,-0.696744928815952,-1.01999387175574,-0.73579858627446,-0.619766457091774,-0.187233186867548,-0.652248096643063,"01"
2019-01-05,"R",2019-01-04,-1,"3.50","LANDSAT_8",0.0276914144972863,0.00949512569559353,0.0172203521505845,0.0111481036902917,0.00700207320233498,0.0144564539093802,0,1,24,0,110,115.791666666667,"1_LC08_018050_20190105",16.48,9,9,144.89925044,44.96272557,55790.676,293.526601367527,293.030103683472,293.928569157918,0.000115698575768874,0.51713235085612,89726.164,293.27893002828,292.691986083984,293.928569157918,0.000388769391463484,0.505582137390071,128072.704,293.258282161894,292.691986083984,293.928569157918,0.000428390378999666,0.466615468315272,1.46806239058606e-05,293.928569157918,0.373286417302086,18676.16,0.0447494390748382,-0.553426787440421,-0.70964587620179,-0.511265633793223,0.344044215062578,0.271237991566275,-0.138046340353731,-0.303688339657,-0.234843947440452,-0.420735038013644,-0.842751833411863,-0.328255058679064,-0.216405891222643,-0.409703482180951,-0.19136286444382,-0.587489292530489,-0.915948376694565,-0.463208048698914,-0.101418138456405,-0.414012871598623,-0.0373913730748051,-0.696744928815952,-1.01999387175574,-0.73579858627446,-0.619766457091774,-0.187233186867548,-0.652248096643063,"01"
2019-01-13,"E",2019-01-07,-6,"4.80","LANDSAT_7",0.0187625,9.00000000000067e-05,0.0100175,-0.000267500000000004,-0.000102500000000005,-0.000102500000000005,0,1,25,0,49,57.6,"2_LE07_018050_20190113",27,9,NA,141.73114135,44.63234646,24625.44,290.64562564426,289.609278996785,291.872084299723,0.0135988836581191,0.725378890716065,52653.304,291.112654368083,289.609278996785,292.036200841268,0.0203977511445146,0.837545941682529,81279.164,291.393477212815,289.609278996785,292.224309285482,0.0239221009498465,0.855063805392925,0.000152260065078735,291.872084299723,0.431415861118724,14681.072,-0.55409828532517,-1.38047261313812,-1.155493744047,-1.41974033172772,0.148092953650794,-0.042266456428849,-2.6585377328953,-1.77079139973645,-1.84741049549308,-1.51124424074569,0.37936873937972,0.43973884637205,-2.06641220751565,-1.55428694616278,-1.65101359070736,-1.62734885585549,0.173419329176119,0.851888276842459,-1.83669524294519,-1.41757055428178,-1.44346252449422,-1.63079735611998,-0.0270187866739341,1.00025056471329,-0.589295799817592,-1.23867794755663,-0.468456782832032,"01"
2019-01-13,"R",2019-01-09,-4,"5.00","LANDSAT_7",0.013675,-0.00219250000000001,0.0048475,-0.000212500000000004,-0.000102500000000005,-7.49999999999917e-05,0,1,15,0,165,170.866666666667,"2_LE07_018050_20190113",27,9,NA,141.73114135,44.63234646,24625.44,290.64562564426,289.609278996785,291.872084299723,0.0135988836581191,0.725378890716065,52653.304,291.112654368083,289.609278996785,292.036200841268,0.0203977511445146,0.837545941682529,81279.164,291.393477212815,289.609278996785,292.224309285482,0.0239221009498465,0.855063805392925,0.000152260065078735,291.872084299723,0.431415861118724,14681.072,-0.895308608126556,-1.58118573045876,-1.4755105135947,-1.41536333076115,0.148092953650794,-0.0416742866635257,-2.6585377328953,-1.77079139973645,-1.84741049549308,-1.51124424074569,0.37936873937972,0.43973884637205,-2.06641220751565,-1.55428694616278,-1.65101359070736,-1.62734885585549,0.173419329176119,0.851888276842459,-1.83669524294519,-1.41757055428178,-1.44346252449422,-1.63079735611998,-0.0270187866739341,1.00025056471329,-0.589295799817592,-1.23867794755663,-0.468456782832032,"01"
2019-02-06,"B",2019-02-06,0,"5.00","LANDSAT_8",0.0208268510644121,0.00955425938910908,0.0196607775019526,0.0125922379310453,0.00612216350309426,0.0101131600064957,0,1,25,0,211,218.76,"1_LC08_018050_20190206",3.97,9,9,135.87667683,48.94049556,60202.5,293.380975299411,292.926995595296,293.729290008545,0.000154782630488626,0.379153574712358,99450.246,293.405256017049,292.926995595296,293.729290008545,0.000457478858493232,0.396405922947392,130651.198,292.931618554252,291.387006759644,293.729290008545,0.000963581897281074,0.506787922502041,7.85470007826916e-05,293.729290008545,0.510334899450738,18748.676,-0.415645628211963,-0.548226827762792,-0.558586487948961,-0.396338779836193,0.31977542219012,0.17771190679537,0.218760340571397,-0.37784670497571,-0.283448792486567,-0.526408437668346,-0.839209241134935,-0.837107974920019,0.268844319312804,-0.342957296331733,-0.0800867054828047,-0.696993519283576,-0.91220756292435,-0.895716763786398,-0.00579806777438928,-0.5898091516675,-0.632612952436881,-0.805963702427565,-0.997373696803042,-0.556260283938793,-0.605621534968472,-0.289121132547215,-0.218933773709548,"02"
2019-02-06,"E",2019-02-06,0,"4.25","LANDSAT_8",0.0235830690762306,0.010970721810569,0.0203766021986008,0.012002539825499,0.00619548187655907,0.0121569634977736,0,1,25,0,231,237.8,"1_LC08_018050_20190206",3.97,9,9,135.87667683,48.94049556,60202.5,293.380975299411,292.926995595296,293.729290008545,0.000154782630488626,0.379153574712358,99450.246,293.405256017049,292.926995595296,293.729290008545,0.000457478858493232,0.396405922947392,130651.198,292.931618554252,291.387006759644,293.729290008545,0.000963581897281074,0.506787922502041,7.85470007826916e-05,293.729290008545,0.510334899450738,18748.676,-0.230790583981283,-0.423669286392033,-0.51427780187859,-0.443268037617305,0.321797616536765,0.221722038933419,0.218760340571397,-0.37784670497571,-0.283448792486567,-0.526408437668346,-0.839209241134935,-0.837107974920019,0.268844319312804,-0.342957296331733,-0.0800867054828047,-0.696993519283576,-0.91220756292435,-0.895716763786398,-0.00579806777438928,-0.5898091516675,-0.632612952436881,-0.805963702427565,-0.997373696803042,-0.556260283938793,-0.605621534968472,-0.289121132547215,-0.218933773709548,"02"
2019-02-06,"F",2019-02-06,0,"5.00","LANDSAT_8",0.0245903415529899,0.0102041258487392,0.021960117919818,0.0112139407349336,0.00564562702527842,0.0113053572081082,0,1,26,0,150,158.538461538462,"1_LC08_018050_20190206",3.97,9,9,135.87667683,48.94049556,60202.5,293.380975299411,292.926995595296,293.729290008545,0.000154782630488626,0.379153574712358,99450.246,293.405256017049,292.926995595296,293.729290008545,0.000457478858493232,0.396405922947392,130651.198,292.931618554252,291.387006759644,293.729290008545,0.000963581897281074,0.506787922502041,7.85470007826916e-05,293.729290008545,0.510334899450738,18748.676,-0.16323446271465,-0.491080399305186,-0.416260087056168,-0.506026200919882,0.30663206772288,0.203384020871647,0.218760340571397,-0.37784670497571,-0.283448792486567,-0.526408437668346,-0.839209241134935,-0.837107974920019,0.268844319312804,-0.342957296331733,-0.0800867054828047,-0.696993519283576,-0.91220756292435,-0.895716763786398,-0.00579806777438928,-0.5898091516675,-0.632612952436881,-0.805963702427565,-0.997373696803042,-0.556260283938793,-0.605621534968472,-0.289121132547215,-0.218933773709548,"02"
2019-02-06,"P",2019-02-06,0,"5.00","LANDSAT_8",0.0225397840233168,0.0103024938374729,0.0185179798004323,0.0117728074112176,0.00491260550456392,0.00806953344294082,0,1,26,0,71,79.6923076923077,"1_LC08_018050_20190206",3.97,9,9,135.87667683,48.94049556,60202.5,293.380975299411,292.926995595296,293.729290008545,0.000154782630488626,0.379153574712358,99450.246,293.405256017049,292.926995595296,293.729290008545,0.000457478858493232,0.396405922947392,130651.198,292.931618554252,291.387006759644,293.729290008545,0.000963581897281074,0.506787922502041,7.85470007826916e-05,293.729290008545,0.510334899450738,18748.676,-0.30076200996233,-0.48243034644065,-0.629324288468702,-0.461550564878439,0.286414598279566,0.133705584520893,0.218760340571397,-0.37784670497571,-0.283448792486567,-0.526408437668346,-0.839209241134935,-0.837107974920019,0.268844319312804,-0.342957296331733,-0.0800867054828047,-0.696993519283576,-0.91220756292435,-0.895716763786398,-0.00579806777438928,-0.5898091516675,-0.632612952436881,-0.805963702427565,-0.997373696803042,-0.556260283938793,-0.605621534968472,-0.289121132547215,-0.218933773709548,"02"
2019-02-06,"R",2019-02-06,0,"5.50","LANDSAT_8",0.0260019638034241,0.0102631496933382,0.0179888537204012,0.0122484297874326,0.0033004339865299,0.00594094391186005,0,1,24,0,213,220.208333333333,"1_LC08_018050_20190206",3.97,9,9,135.87667683,48.94049556,60202.5,293.380975299411,292.926995595296,293.729290008545,0.000154782630488626,0.379153574712358,99450.246,293.405256017049,292.926995595296,293.729290008545,0.000457478858493232,0.396405922947392,130651.198,292.931618554252,291.387006759644,293.729290008545,0.000963581897281074,0.506787922502041,7.85470007826916e-05,293.729290008545,0.510334899450738,18748.676,-0.0685592619786748,-0.485890099263252,-0.662076555164058,-0.423699663052697,0.241949289305469,0.0878697167721993,0.218760340571397,-0.37784670497571,-0.283448792486567,-0.526408437668346,-0.839209241134935,-0.837107974920019,0.268844319312804,-0.342957296331733,-0.0800867054828047,-0.696993519283576,-0.91220756292435,-0.895716763786398,-0.00579806777438928,-0.5898091516675,-0.632612952436881,-0.805963702427565,-0.997373696803042,-0.556260283938793,-0.605621534968472,-0.289121132547215,-0.218933773709548,"02"
2019-03-10,"B",2019-03-11,1,"3.50","LANDSAT_8",0.0285582863351837,0.0185131126622223,0.0259521142588505,0.0165816680064211,0.0146361112161372,0.0281728787205358,0,1,25,0,211,218.76,"1_LC08_018050_20190310",7.75,9,9,122.17997725,57.10378381,58728.6709375,294.082866668701,293.52213605245,294.736715316772,0.00595263540725455,1.26271491699783,99903.0979648437,294.333026885986,293.52213605245,295.551668802897,0.00685362558334646,1.37354660544973,146349.846721924,294.725202015468,293.52213605245,295.867645899455,0.00696057717760823,1.15106086795516,0.00178871154776061,294.736715316772,0.85000058639705,23109.7095,0.102889118610249,0.23957574313085,-0.169160324490711,-0.0788526108182486,0.554598647520028,0.566599884711456,0.0995642765303976,-0.0204167664266173,-0.00290135714613103,0.00780729716132613,-0.313689854341251,2.42138422413593,0.291442494778807,0.14724402682432,0.201710161991549,0.304406684172758,-0.563976165142044,2.97528996791049,0.576365745832508,0.37542019466483,0.341253074481963,0.366003403439597,-0.743907268809016,2.3231174690278,-0.226859727614256,0.225957817779028,0.855007395542112,"03"
2019-03-10,"E",2019-03-11,1,"3.50","LANDSAT_8",0.0167322679618638,0.0119904432547078,0.0200698726478076,0.011707127883033,0.0118450560370291,0.025786841592549,0,1,25,0,361,368.68,"1_LC08_018050_20190310",7.75,9,9,122.17997725,57.10378381,58728.6709375,294.082866668701,293.52213605245,294.736715316772,0.00595263540725455,1.26271491699783,99903.0979648437,294.333026885986,293.52213605245,295.551668802897,0.00685362558334646,1.37354660544973,146349.846721924,294.725202015468,293.52213605245,295.867645899455,0.00696057717760823,1.15106086795516,0.00178871154776061,294.736715316772,0.85000058639705,23109.7095,-0.690262635024269,-0.333999420082373,-0.533263991427847,-0.466777462302947,0.477618543657297,0.515220283033933,0.0995642765303976,-0.0204167664266173,-0.00290135714613103,0.00780729716132613,-0.313689854341251,2.42138422413593,0.291442494778807,0.14724402682432,0.201710161991549,0.304406684172758,-0.563976165142044,2.97528996791049,0.576365745832508,0.37542019466483,0.341253074481963,0.366003403439597,-0.743907268809016,2.3231174690278,-0.226859727614256,0.225957817779028,0.855007395542112,"03"
2019-03-10,"F",2019-03-11,1,"4.10","LANDSAT_8",0.0419121381027414,0.0243724233663742,0.032749878469008,0.0205167971282653,0.0143054896332475,0.0235714513186521,0,1,26,0,360,365.653846153846,"1_LC08_018050_20190310",7.75,9,9,122.17997725,57.10378381,58728.6709375,294.082866668701,293.52213605245,294.736715316772,0.00595263540725455,1.26271491699783,99903.0979648437,294.333026885986,293.52213605245,295.551668802897,0.00685362558334646,1.37354660544973,146349.846721924,294.725202015468,293.52213605245,295.867645899455,0.00696057717760823,1.15106086795516,0.00178871154776061,294.736715316772,0.85000058639705,23109.7095,0.998510164752801,0.754818028686381,0.25161308802023,0.234312188634359,0.545479772343134,0.467515296176029,0.0995642765303976,-0.0204167664266173,-0.00290135714613103,0.00780729716132613,-0.313689854341251,2.42138422413593,0.291442494778807,0.14724402682432,0.201710161991549,0.304406684172758,-0.563976165142044,2.97528996791049,0.576365745832508,0.37542019466483,0.341253074481963,0.366003403439597,-0.743907268809016,2.3231174690278,-0.226859727614256,0.225957817779028,0.855007395542112,"03"
2019-03-10,"P",2019-03-11,1,"4.25","LANDSAT_8",0.02699448951478,0.0170284764644,0.0248662613159096,0.0151302510467658,0.0162896297346043,0.0339685429075062,0,1,26,0,250,258.615384615385,"1_LC08_018050_20190310",7.75,9,9,122.17997725,57.10378381,58728.6709375,294.082866668701,293.52213605245,294.736715316772,0.00595263540725455,1.26271491699783,99903.0979648437,294.333026885986,293.52213605245,295.551668802897,0.00685362558334646,1.37354660544973,146349.846721924,294.725202015468,293.52213605245,295.867645899455,0.00696057717760823,1.15106086795516,0.00178871154776061,294.736715316772,0.85000058639705,23109.7095,-0.00199218220267046,0.109023296536339,-0.236373313079455,-0.19435903691477,0.600204348275547,0.691400506583788,0.0995642765303976,-0.0204167664266173,-0.00290135714613103,0.00780729716132613,-0.313689854341251,2.42138422413593,0.291442494778807,0.14724402682432,0.201710161991549,0.304406684172758,-0.563976165142044,2.97528996791049,0.576365745832508,0.37542019466483,0.341253074481963,0.366003403439597,-0.743907268809016,2.3231174690278,-0.226859727614256,0.225957817779028,0.855007395542112,"03"
2019-03-26,"B",2019-03-26,0,"2.80","LANDSAT_8",0.0216704393006432,0.0129683509883291,0.0229296215019415,0.0119041108735432,0.0157383808573341,0.0370374107274728,0,1,25,0,178,185.16,"1_LC08_018050_20190326",30.52,9,9,112.69904059,61.3034811,76458.752,293.22673564487,292.987621943156,293.662233352661,2.15453683267697e-05,1.04743257448709,111819.446,293.286571248372,292.987621943156,293.662233352661,0.00206079157163686,1.18592292116148,161130.2939375,293.56781741551,292.987621943156,294.38178507487,0.00206913001665043,1.11192379176574,0,293.662233352661,0.775487347895515,26216.748,-0.359067541844225,-0.248006469516288,-0.356248983687487,-0.451101194305471,0.585000350825366,0.75748380610222,1.5334862499464,-0.456391438044835,-0.254869713041149,-0.561967124159272,-0.851285912793443,1.62744293212421,0.886090955463656,-0.405666131661504,-0.0513803476676041,-0.733841264139593,-0.82491690947347,2.23200646952453,1.12447925994779,-0.247434333730076,0.0974527886144518,-0.448351221865183,-0.950647074604204,2.14820646695753,-0.623017875005622,-0.323406028551947,0.619414465327425,"03"
2019-03-26,"E",2019-03-26,0,"3.00","LANDSAT_8",0.0283852928022918,0.0139047501473122,0.0226575598101595,0.0125595163042959,0.0182379847457675,0.0406182596556461,0,1,25,0,36,43.48,"1_LC08_018050_20190326",30.52,9,9,112.69904059,61.3034811,76458.752,293.22673564487,292.987621943156,293.662233352661,2.15453683267697e-05,1.04743257448709,111819.446,293.286571248372,292.987621943156,293.662233352661,0.00206079157163686,1.18592292116148,161130.2939375,293.56781741551,292.987621943156,294.38178507487,0.00206913001665043,1.11192379176574,0,293.662233352661,0.775487347895515,26216.748,0.0912867246641857,-0.165663602372402,-0.373089274542759,-0.398942826961827,0.65394193549471,0.834591823173256,1.5334862499464,-0.456391438044835,-0.254869713041149,-0.561967124159272,-0.851285912793443,1.62744293212421,0.886090955463656,-0.405666131661504,-0.0513803476676041,-0.733841264139593,-0.82491690947347,2.23200646952453,1.12447925994779,-0.247434333730076,0.0974527886144518,-0.448351221865183,-0.950647074604204,2.14820646695753,-0.623017875005622,-0.323406028551947,0.619414465327425,"03"
2019-03-26,"F",2019-03-26,0,"3.00","LANDSAT_8",0.0281832263475529,0.0132807444239404,0.0222833734601658,0.0109834300040399,0.0130934446923516,0.0306443853330892,0,1,26,0,55,63.8846153846154,"1_LC08_018050_20190326",30.52,9,9,112.69904059,61.3034811,76458.752,293.22673564487,292.987621943156,293.662233352661,2.15453683267697e-05,1.04743257448709,111819.446,293.286571248372,292.987621943156,293.662233352661,0.00206079157163686,1.18592292116148,161130.2939375,293.56781741551,292.987621943156,294.38178507487,0.00206913001665043,1.11192379176574,0,293.662233352661,0.775487347895515,26216.748,0.0777344572934158,-0.220535950220758,-0.396250958669225,-0.524370668045822,0.512050356065424,0.619819938920546,1.5334862499464,-0.456391438044835,-0.254869713041149,-0.561967124159272,-0.851285912793443,1.62744293212421,0.886090955463656,-0.405666131661504,-0.0513803476676041,-0.733841264139593,-0.82491690947347,2.23200646952453,1.12447925994779,-0.247434333730076,0.0974527886144518,-0.448351221865183,-0.950647074604204,2.14820646695753,-0.623017875005622,-0.323406028551947,0.619414465327425,"03"
2019-03-26,"P",2019-03-26,0,"3.00","LANDSAT_8",0.0258847940805061,0.0114417042292794,0.0226575598101595,0.00919757408321377,0.0182379847457675,0.0448818815285563,0.346153846153846,1,17,0,3,6.41176470588235,"1_LC08_018050_20190326",30.52,9,9,112.69904059,61.3034811,76458.752,293.22673564487,292.987621943156,293.662233352661,2.15453683267697e-05,1.04743257448709,111819.446,293.286571248372,292.987621943156,293.662233352661,0.00206079157163686,1.18592292116148,161130.2939375,293.56781741551,292.987621943156,294.38178507487,0.00206913001665043,1.11192379176574,0,293.662233352661,0.775487347895515,26216.748,-0.0764176440876478,-0.382253142049173,-0.373089274542759,-0.666492360620592,0.65394193549471,0.926402294588063,1.5334862499464,-0.456391438044835,-0.254869713041149,-0.561967124159272,-0.851285912793443,1.62744293212421,0.886090955463656,-0.405666131661504,-0.0513803476676041,-0.733841264139593,-0.82491690947347,2.23200646952453,1.12447925994779,-0.247434333730076,0.0974527886144518,-0.448351221865183,-0.950647074604204,2.14820646695753,-0.623017875005622,-0.323406028551947,0.619414465327425,"03"
2019-04-11,"B",2019-04-11,0,"4.00","LANDSAT_8",0.0244130318936385,0.0153437742395481,0.0303531617386201,0.0114442244568154,0.00524244846057356,0.015393347534064,0,1,25,0,1143,1149.68,"1_LC08_018050_20190411",21.36,9,9,101.07518246,64.58775369,62193.608,295.777099609375,294.222603480021,297.283924102783,0.025529314224304,0.633314558378972,109469.552,296.15009727478,294.222603480021,297.283924102783,0.0263490995665343,0.659054010252458,154649.084,296.056538627261,294.222603480021,297.283924102783,0.0274192979304821,0.709609590563611,0.015793743729489,294.222603480021,0.71446305866652,19908.826,-0.175126332218944,-0.0391220858544758,0.103259210732095,-0.487699799587842,0.295511998145422,0.291412539852152,0.379791387331982,0.842351465765068,0.327296897706694,1.35853672818808,1.4607471042204,0.10021413611737,0.768826769678717,1.10731977254707,0.533378971403805,1.25628387629129,0.497434156984341,0.144780814741953,0.884132083522821,1.09188820149957,0.660747276998462,1.14222193381279,0.120792239554661,0.350188144413776,2.87493027883821,-0.0368985776891768,0.426470346901659,"04"
2019-04-11,"E",2019-04-11,0,"5.00","LANDSAT_8",0.0247084422051443,0.0143331499130894,0.0282562485961085,0.0124285834689287,0.0138279734508634,0.0327752018190176,0,1,25,0,725,732.48,"1_LC08_018050_20190411",21.36,9,9,101.07518246,64.58775369,62193.608,295.777099609375,294.222603480021,297.283924102783,0.025529314224304,0.633314558378972,109469.552,296.15009727478,294.222603480021,297.283924102783,0.0263490995665343,0.659054010252458,154649.084,296.056538627261,294.222603480021,297.283924102783,0.0274192979304821,0.709609590563611,0.015793743729489,294.222603480021,0.71446305866652,19908.826,-0.155313644700958,-0.127991991222972,-0.0265371857647473,-0.409362702361066,0.532309396640347,0.665703760681222,0.379791387331982,0.842351465765068,0.327296897706694,1.35853672818808,1.4607471042204,0.10021413611737,0.768826769678717,1.10731977254707,0.533378971403805,1.25628387629129,0.497434156984341,0.144780814741953,0.884132083522821,1.09188820149957,0.660747276998462,1.14222193381279,0.120792239554661,0.350188144413776,2.87493027883821,-0.0368985776891768,0.426470346901659,"04"
2019-04-11,"F",2019-04-11,0,"2.40","LANDSAT_8",0.0271108552533575,0.0176654875494374,0.0329016180136268,0.0121173209042602,0.00341033398819017,0.0110498813109491,0,1,26,0,1001,1009.57692307692,"1_LC08_018050_20190411",21.36,9,9,101.07518246,64.58775369,62193.608,295.777099609375,294.222603480021,297.283924102783,0.025529314224304,0.633314558378972,109469.552,296.15009727478,294.222603480021,297.283924102783,0.0263490995665343,0.659054010252458,154649.084,296.056538627261,294.222603480021,297.283924102783,0.0274192979304821,0.709609590563611,0.015793743729489,294.222603480021,0.71446305866652,19908.826,0.00581227798859264,0.165039279294568,0.261005582968304,-0.434133548659454,0.244980441683125,0.197882744432869,0.379791387331982,0.842351465765068,0.327296897706694,1.35853672818808,1.4607471042204,0.10021413611737,0.768826769678717,1.10731977254707,0.533378971403805,1.25628387629129,0.497434156984341,0.144780814741953,0.884132083522821,1.09188820149957,0.660747276998462,1.14222193381279,0.120792239554661,0.350188144413776,2.87493027883821,-0.0368985776891768,0.426470346901659,"04"
2019-04-11,"P",2019-04-11,0,"4.50","LANDSAT_8",0.0331571339673065,0.0234626320560617,0.0337779501750316,0.0210371921975912,0.033416059669486,0.0704797389907754,0,1,26,0,593,600,"1_LC08_018050_20190411",21.36,9,9,101.07518246,64.58775369,62193.608,295.777099609375,294.222603480021,297.283924102783,0.025529314224304,0.633314558378972,109469.552,296.15009727478,294.222603480021,297.283924102783,0.0263490995665343,0.659054010252458,154649.084,296.056538627261,294.222603480021,297.283924102783,0.0274192979304821,0.709609590563611,0.015793743729489,294.222603480021,0.71446305866652,19908.826,0.411326324521013,0.674814939966097,0.315249487676915,0.275726183569599,1.07256847960966,1.47761237626711,0.379791387331982,0.842351465765068,0.327296897706694,1.35853672818808,1.4607471042204,0.10021413611737,0.768826769678717,1.10731977254707,0.533378971403805,1.25628387629129,0.497434156984341,0.144780814741953,0.884132083522821,1.09188820149957,0.660747276998462,1.14222193381279,0.120792239554661,0.350188144413776,2.87493027883821,-0.0368985776891768,0.426470346901659,"04"
2019-04-11,"R",2019-04-11,0,"4.00","LANDSAT_8",0.0327932133942882,0.0263167742558699,0.0365038518286413,0.032524273674655,0.0157751284168655,0.0201635640489456,0,1,24,0,305,312.708333333333,"1_LC08_018050_20190411",21.36,9,9,101.07518246,64.58775369,62193.608,295.777099609375,294.222603480021,297.283924102783,0.025529314224304,0.633314558378972,109469.552,296.15009727478,294.222603480021,297.283924102783,0.0263490995665343,0.659054010252458,154649.084,296.056538627261,294.222603480021,297.283924102783,0.0274192979304821,0.709609590563611,0.015793743729489,294.222603480021,0.71446305866652,19908.826,0.386918765564033,0.925795784741511,0.483979515006296,1.18988921499118,0.586013885409205,0.39413173963969,0.379791387331982,0.842351465765068,0.327296897706694,1.35853672818808,1.4607471042204,0.10021413611737,0.768826769678717,1.10731977254707,0.533378971403805,1.25628387629129,0.497434156984341,0.144780814741953,0.884132083522821,1.09188820149957,0.660747276998462,1.14222193381279,0.120792239554661,0.350188144413776,2.87493027883821,-0.0368985776891768,0.426470346901659,"04"
2019-04-27,"B",2019-04-26,-1,"4.10","LANDSAT_8",0.0182099015581497,0.0137098602419143,0.0329859092598412,0.0175760755411121,0.0385867161661699,0.0892690710355678,0,1,25,0,211,218.76,"1_LC08_018050_20190427",7.25,9,9,88.34079061,66.39326393,72102.406,297.572918574015,296.725361506144,298.001099904378,0.00025459527968863,0.73299588889024,112861.188,296.620335642497,294.500707626343,298.001099904378,0.0011481344698332,0.807100875729253,144912.286,295.573031380063,292.80902226766,298.001099904378,0.00916654467558331,0.922366137578735,5.79953193664551e-05,297.992294311523,1.03585574213691,22640.646,-0.591160161044734,-0.182801372557171,0.266223109528204,0.000284166281895065,1.21518037676335,1.8822114434504,1.18116635748889,1.7568511878885,1.50708956188581,1.73883946102831,-0.830162187989323,0.467829628463729,0.938075865177871,1.3557770994275,0.665060285156077,1.65037318190494,-0.874605553578852,0.731278156557343,0.523055690490102,0.831685431875783,0.0159906696831405,1.53528393633829,-0.650670793566675,1.30103742746491,-0.610173256035979,1.89047845035242,1.44263667614785,"04"
2019-04-27,"E",2019-04-26,-1,"3.90","LANDSAT_8",0.0408313996401287,0.0157705181346206,0.0348051181249879,0.0116414298235005,0.0056089727387586,0.0159043960857304,0,1,25,0,316,321.24,"1_LC08_018050_20190427",7.25,9,9,88.34079061,66.39326393,72102.406,297.572918574015,296.725361506144,298.001099904378,0.00025459527968863,0.73299588889024,112861.188,296.620335642497,294.500707626343,298.001099904378,0.0011481344698332,0.807100875729253,144912.286,295.573031380063,292.80902226766,298.001099904378,0.00916654467558331,0.922366137578735,5.79953193664551e-05,297.992294311523,1.03585574213691,22640.646,0.926026799702785,-0.00159608476902037,0.378829945922165,-0.472005834486139,0.30562110570234,0.302417176248841,1.18116635748889,1.7568511878885,1.50708956188581,1.73883946102831,-0.830162187989323,0.467829628463729,0.938075865177871,1.3557770994275,0.665060285156077,1.65037318190494,-0.874605553578852,0.731278156557343,0.523055690490102,0.831685431875783,0.0159906696831405,1.53528393633829,-0.650670793566675,1.30103742746491,-0.610173256035979,1.89047845035242,1.44263667614785,"04"
