"date","location","obs_date","mission","date_diff","secchi","med_Blue_corr","med_Red_corr","med_Green_corr","med_Nir_corr","med_Swir1_corr","med_Swir2_corr","prop_clouds","prop_hillShadow","pCount_dswe1","pCount_dswe3","min_cloud_dist","mean_cloud_dist","system.index","CLOUD_COVER","IMAGE_QUALITY","IMAGE_QUALITY_TIRS","SUN_AZIMUTH","SUN_ELEVATION","tot_sol_rad_KJpm2_3","mean_temp_degK_3","min_temp_degK_3","max_temp_degK_3","tot_precip_m_3","mean_wind_mps_3","tot_sol_rad_KJpm2_5","mean_temp_degK_5","min_temp_degK_5","max_temp_degK_5","tot_precip_m_5","mean_wind_mps_5","tot_sol_rad_KJpm2_7","mean_temp_degK_7","min_temp_degK_7","max_temp_degK_7","tot_precip_m_7","mean_wind_mps_7","precip_m_prev","air_temp_degK_prev","wind_speed_mps_prev","solar_rad_KJpm2_prev","RN","BG","RB","GB","med_Blue_corr_scaled","med_Red_corr_scaled","med_Green_corr_scaled","med_Nir_corr_scaled","med_Swir1_corr_scaled","med_Swir2_corr_scaled","tot_sol_rad_KJpm2_3_scaled","mean_temp_degK_3_scaled","min_temp_degK_3_scaled","max_temp_degK_3_scaled","tot_precip_m_3_scaled","mean_wind_mps_3_scaled","tot_sol_rad_KJpm2_5_scaled","mean_temp_degK_5_scaled","min_temp_degK_5_scaled","max_temp_degK_5_scaled","tot_precip_m_5_scaled","mean_wind_mps_5_scaled","tot_sol_rad_KJpm2_7_scaled","mean_temp_degK_7_scaled","min_temp_degK_7_scaled","max_temp_degK_7_scaled","tot_precip_m_7_scaled","mean_wind_mps_7_scaled","precip_m_prev_scaled","air_temp_degK_prev_scaled","wind_speed_mps_prev_scaled","RN_scaled","BG_scaled","RB_scaled","GB_scaled"
2019-02-06,"P",2019-02-06,"LANDSAT_8",0,"5.00",0.0225397840233168,0.0103024938374729,0.0185179798004323,0.0117728074112176,0.00491260550456392,0.00806953344294082,0,1,26,0,71,79.6923076923077,"1_LC08_018050_20190206",3.97,9,9,135.87667683,48.94049556,60202.5,293.380975299411,292.926995595296,293.729290008545,0.000154782630488626,0.379153574712358,99450.246,293.405256017049,292.926995595296,293.729290008545,0.000457478858493232,0.396405922947392,130651.198,292.931618554252,291.387006759644,293.729290008545,0.000963581897281074,0.506787922502041,7.85470007826916e-05,293.729290008545,0.510334899450738,18748.676,0.875109349674426,1.21718374607961,0.457080415092498,0.821568644192684,0.221311029054276,0.106016705372559,0.105253521956693,0.102250197230284,0.779285973982427,0.450045169073985,0.659688977141175,0.493845121787914,0.512983828897319,0.476251439636773,0.00160458699005786,0.190566400015188,0.642223180311048,0.495542066924113,0.513454676612944,0.432514459515779,0.00330682985807952,0.202774145596836,0.591167548984146,0.43350232092525,0.399430886799992,0.357395095947239,0.00555209444252483,0.30535316216964,0.0016056656656167,0.498910892494418,0.290024997862057,0.556044718994893,0.539758261034597,0.131461354786291,0.588088473956696
2019-02-06,"R",2019-02-06,"LANDSAT_8",0,"5.50",0.0260019638034241,0.0102631496933382,0.0179888537204012,0.0122484297874326,0.0033004339865299,0.00594094391186005,0,1,24,0,213,220.208333333333,"1_LC08_018050_20190206",3.97,9,9,135.87667683,48.94049556,60202.5,293.380975299411,292.926995595296,293.729290008545,0.000154782630488626,0.379153574712358,99450.246,293.405256017049,292.926995595296,293.729290008545,0.000457478858493232,0.396405922947392,130651.198,292.931618554252,291.387006759644,293.729290008545,0.000963581897281074,0.506787922502041,7.85470007826916e-05,293.729290008545,0.510334899450738,18748.676,0.837915542763581,1.44544862099441,0.394706714113135,0.691826734949624,0.240740649708349,0.105718301724706,0.101510874929895,0.105538329141473,0.776049920354237,0.447265705499941,0.659688977141175,0.493845121787914,0.512983828897319,0.476251439636773,0.00160458699005786,0.190566400015188,0.642223180311048,0.495542066924113,0.513454676612944,0.432514459515779,0.00330682985807952,0.202774145596836,0.591167548984146,0.43350232092525,0.399430886799992,0.357395095947239,0.00555209444252483,0.30535316216964,0.0016056656656167,0.498910892494418,0.290024997862057,0.555387666931664,0.593425588935591,0.127806393315238,0.587181789960483
2019-03-10,"B",2019-03-11,"LANDSAT_8",1,"3.50",0.0285582863351837,0.0185131126622223,0.0259521142588505,0.0165816680064211,0.0146361112161372,0.0281728787205358,0,1,25,0,211,218.76,"1_LC08_018050_20190310",7.75,9,9,122.17997725,57.10378381,58728.6709375,294.082866668701,293.52213605245,294.736715316772,0.00595263540725455,1.26271491699783,99903.0979648437,294.333026885986,293.52213605245,295.551668802897,0.00685362558334646,1.37354660544973,146349.846721924,294.725202015468,293.52213605245,295.867645899455,0.00696057717760823,1.15106086795516,0.00178871154776061,294.736715316772,0.85000058639705,23109.7095,1.11648072166523,1.10042234132984,0.648257127368816,0.908742000631795,0.25508663409279,0.168289723691285,0.157837097549826,0.135495411859127,0.798803615613411,0.476295658000861,0.638398800815245,0.550039926703101,0.557008785285115,0.558734290878818,0.0617092583378745,0.705934627739882,0.64667447261968,0.570551283617187,0.557520041779688,0.568018982283429,0.0499359385384512,0.840427934940366,0.706901488300872,0.582278403670501,0.557520041779688,0.537441462125067,0.0412573912515293,0.830374330861952,0.0365650208068059,0.577825206425378,0.488168870970878,0.56030869655307,0.512306500893112,0.14266388897235,0.588697673309786
2019-03-10,"E",2019-03-11,"LANDSAT_8",1,"3.50",0.0167322679618638,0.0119904432547078,0.0200698726478076,0.011707127883033,0.0118450560370291,0.025786841592549,0,1,25,0,361,368.68,"1_LC08_018050_20190310",7.75,9,9,122.17997725,57.10378381,58728.6709375,294.082866668701,293.52213605245,294.736715316772,0.00595263540725455,1.26271491699783,99903.0979648437,294.333026885986,293.52213605245,295.551668802897,0.00685362558334646,1.37354660544973,146349.846721924,294.725202015468,293.52213605245,295.867645899455,0.00696057717760823,1.15106086795516,0.00178871154776061,294.736715316772,0.85000058639705,23109.7095,1.02420024573964,0.833700754134661,0.716605978462479,1.1994711472199,0.188719470792398,0.118818871351048,0.116230465581918,0.101796133327205,0.793201231414336,0.473180025237137,0.638398800815245,0.550039926703101,0.557008785285115,0.558734290878818,0.0617092583378745,0.705934627739882,0.64667447261968,0.570551283617187,0.557520041779688,0.568018982283429,0.0499359385384512,0.840427934940366,0.706901488300872,0.582278403670501,0.557520041779688,0.537441462125067,0.0412573912515293,0.830374330861952,0.0365650208068059,0.577825206425378,0.488168870970878,0.558678503729624,0.44959761988976,0.146668981077125,0.590729395102552
2019-03-10,"F",2019-03-11,"LANDSAT_8",1,"4.10",0.0419121381027414,0.0243724233663742,0.032749878469008,0.0205167971282653,0.0143054896332475,0.0235714513186521,0,1,26,0,360,365.653846153846,"1_LC08_018050_20190310",7.75,9,9,122.17997725,57.10378381,58728.6709375,294.082866668701,293.52213605245,294.736715316772,0.00595263540725455,1.26271491699783,99903.0979648437,294.333026885986,293.52213605245,295.551668802897,0.00685362558334646,1.37354660544973,146349.846721924,294.725202015468,293.52213605245,295.867645899455,0.00696057717760823,1.15106086795516,0.00178871154776061,294.736715316772,0.85000058639705,23109.7095,1.18792534789931,1.27976469110882,0.581512289032566,0.781393647556861,0.330027940031074,0.212729365891566,0.205919460090948,0.162700237130711,0.798139970857936,0.470287219236414,0.638398800815245,0.550039926703101,0.557008785285115,0.558734290878818,0.0617092583378745,0.705934627739882,0.64667447261968,0.570551283617187,0.557520041779688,0.568018982283429,0.0499359385384512,0.840427934940366,0.706901488300872,0.582278403670501,0.557520041779688,0.537441462125067,0.0412573912515293,0.830374330861952,0.0365650208068059,0.577825206425378,0.488168870970878,0.561570810947175,0.554471659661916,0.138752788481595,0.587807716361019
2019-03-10,"P",2019-03-11,"LANDSAT_8",1,"4.25",0.02699448951478,0.0170284764644,0.0248662613159096,0.0151302510467658,0.0162896297346043,0.0339685429075062,0,1,26,0,250,258.615384615385,"1_LC08_018050_20190310",7.75,9,9,122.17997725,57.10378381,58728.6709375,294.082866668701,293.52213605245,294.736715316772,0.00595263540725455,1.26271491699783,99903.0979648437,294.333026885986,293.52213605245,295.551668802897,0.00685362558334646,1.37354660544973,146349.846721924,294.725202015468,293.52213605245,295.867645899455,0.00696057717760823,1.15106086795516,0.00178871154776061,294.736715316772,0.85000058639705,23109.7095,1.12545895053341,1.08558697955566,0.630813057423315,0.921160642889537,0.246310666081231,0.157029576421392,0.150156575946736,0.12546129517298,0.80212266358139,0.48386350387244,0.638398800815245,0.550039926703101,0.557008785285115,0.558734290878818,0.0617092583378745,0.705934627739882,0.64667447261968,0.570551283617187,0.557520041779688,0.568018982283429,0.0499359385384512,0.840427934940366,0.706901488300872,0.582278403670501,0.557520041779688,0.537441462125067,0.0412573912515293,0.830374330861952,0.0365650208068059,0.577825206425378,0.488168870970878,0.560467302630047,0.508818560730781,0.141641704902012,0.588784459331785
2019-03-26,"B",2019-03-26,"LANDSAT_8",0,"2.80",0.0216704393006432,0.0129683509883291,0.0229296215019415,0.0119041108735432,0.0157383808573341,0.0370374107274728,0,1,25,0,178,185.16,"1_LC08_018050_20190326",30.52,9,9,112.69904059,61.3034811,76458.752,293.22673564487,292.987621943156,293.662233352661,2.15453683267697e-05,1.04743257448709,111819.446,293.286571248372,292.987621943156,293.662233352661,0.00206079157163686,1.18592292116148,161130.2939375,293.56781741551,292.987621943156,294.38178507487,0.00206913001665043,1.11192379176574,0,293.662233352661,0.775487347895515,26216.748,1.08940105868395,0.945084911183916,0.598435075930564,1.05810598409331,0.216432299683774,0.126235762514752,0.136458216490895,0.103157940696767,0.80101616163084,0.487870761351913,0.894518429405924,0.481496391376993,0.517468606042621,0.470761182317548,0.000223354633552889,0.580363629994336,0.763805792507357,0.485946538728601,0.517943570159105,0.427528404924872,0.0149952801025525,0.717990137190899,0.815866241345674,0.486274425748729,0.517943570159105,0.41233420413787,0.0121343780518203,0.798481336401789,0,0.493658165616928,0.444701596406553,0.559830317222982,0.475785135956651,0.139744426513712,0.58974148354971
2019-03-26,"E",2019-03-26,"LANDSAT_8",0,"3.00",0.0283852928022918,0.0139047501473122,0.0226575598101595,0.0125595163042959,0.0182379847457675,0.0406182596556461,0,1,25,0,36,43.48,"1_LC08_018050_20190326",30.52,9,9,112.69904059,61.3034811,76458.752,293.22673564487,292.987621943156,293.662233352661,2.15453683267697e-05,1.04743257448709,111819.446,293.286571248372,292.987621943156,293.662233352661,0.00206079157163686,1.18592292116148,161130.2939375,293.56781741551,292.987621943156,294.38178507487,0.00206913001665043,1.11192379176574,0,293.662233352661,0.775487347895515,26216.748,1.10710873017906,1.25279566908896,0.489857555606738,0.798214764525175,0.254115800995384,0.133337834018208,0.134533853054125,0.107688971235688,0.806033526186484,0.492546552064347,0.894518429405924,0.481496391376993,0.517468606042621,0.470761182317548,0.000223354633552889,0.580363629994336,0.763805792507357,0.485946538728601,0.517943570159105,0.427528404924872,0.0149952801025525,0.717990137190899,0.815866241345674,0.486274425748729,0.517943570159105,0.41233420413787,0.0121343780518203,0.798481336401789,0,0.493658165616928,0.444701596406553,0.560143134411036,0.548130976065942,0.133382023013921,0.58792526848926
2019-03-26,"F",2019-03-26,"LANDSAT_8",0,"3.00",0.0281832263475529,0.0132807444239404,0.0222833734601658,0.0109834300040399,0.0130934446923516,0.0306443853330892,0,1,26,0,55,63.8846153846154,"1_LC08_018050_20190326",30.52,9,9,112.69904059,61.3034811,76458.752,293.22673564487,292.987621943156,293.662233352661,2.15453683267697e-05,1.04743257448709,111819.446,293.286571248372,292.987621943156,293.662233352661,0.00206079157163686,1.18592292116148,161130.2939375,293.56781741551,292.987621943156,294.38178507487,0.00206913001665043,1.11192379176574,0,293.662233352661,0.775487347895515,26216.748,1.2091618391573,1.26476479864836,0.47122867553074,0.790660841500875,0.252981811771298,0.128605094541204,0.131887135224246,0.0967929749205003,0.795707076848433,0.47952289486466,0.894518429405924,0.481496391376993,0.517468606042621,0.470761182317548,0.000223354633552889,0.580363629994336,0.763805792507357,0.485946538728601,0.517943570159105,0.427528404924872,0.0149952801025525,0.717990137190899,0.815866241345674,0.486274425748729,0.517943570159105,0.41233420413787,0.0121343780518203,0.798481336401789,0,0.493658165616928,0.444701596406553,0.561945966962536,0.550945036709281,0.132290411680017,0.587872478907584
2019-03-26,"P",2019-03-26,"LANDSAT_8",0,"3.00",0.0258847940805061,0.0114417042292794,0.0226575598101595,0.00919757408321377,0.0182379847457675,0.0448818815285563,0.346153846153846,1,17,0,3,6.41176470588235,"1_LC08_018050_20190326",30.52,9,9,112.69904059,61.3034811,76458.752,293.22673564487,292.987621943156,293.662233352661,2.15453683267697e-05,1.04743257448709,111819.446,293.286571248372,292.987621943156,293.662233352661,0.00206079157163686,1.18592292116148,161130.2939375,293.56781741551,292.987621943156,294.38178507487,0.00206913001665043,1.11192379176574,0,293.662233352661,0.775487347895515,26216.748,1.24399152708771,1.14243520914814,0.442024154941846,0.87532316230489,0.240083097699779,0.114656988293014,0.134533853054125,0.084446773110601,0.806033526186484,0.4981138920875,0.894518429405924,0.481496391376993,0.517468606042621,0.470761182317548,0.000223354633552889,0.580363629994336,0.763805792507357,0.485946538728601,0.517943570159105,0.427528404924872,0.0149952801025525,0.717990137190899,0.815866241345674,0.486274425748729,0.517943570159105,0.41233420413787,0.0121343780518203,0.798481336401789,0,0.493658165616928,0.444701596406553,0.562561255372544,0.522184141305846,0.130579091109697,0.588464130223671
2019-04-11,"B",2019-04-11,"LANDSAT_8",0,"4.00",0.0244130318936385,0.0153437742395481,0.0303531617386201,0.0114442244568154,0.00524244846057356,0.015393347534064,0,1,25,0,1143,1149.68,"1_LC08_018050_20190411",21.36,9,9,101.07518246,64.58775369,62193.608,295.777099609375,294.222603480021,297.283924102783,0.025529314224304,0.633314558378972,109469.552,296.15009727478,294.222603480021,297.283924102783,0.0263490995665343,0.659054010252458,154649.084,296.056538627261,294.222603480021,297.283924102783,0.0274192979304821,0.709609590563611,0.015793743729489,294.222603480021,0.71446305866652,19908.826,1.34074390951065,0.804299469816891,0.628507524440106,1.24331798978764,0.23182362453546,0.144252038607364,0.188966856385352,0.0999785965826424,0.779948055828303,0.459608438174068,0.688451498849128,0.685683551553999,0.608825205390976,0.767286767834882,0.264655054253179,0.338814732576016,0.740707592874039,0.717459352304216,0.609384022143133,0.696822296089683,0.192061598602681,0.374170702032306,0.768085316318793,0.692711539457558,0.609384022143133,0.65668996752589,0.163065840761273,0.470633529680522,0.322857292898416,0.537553453721059,0.409103096215813,0.56427044724542,0.44268508739092,0.141506605748177,0.591035812902881
2019-04-11,"E",2019-04-11,"LANDSAT_8",0,"5.00",0.0247084422051443,0.0143331499130894,0.0282562485961085,0.0124285834689287,0.0138279734508634,0.0327752018190176,0,1,25,0,725,732.48,"1_LC08_018050_20190411",21.36,9,9,101.07518246,64.58775369,62193.608,295.777099609375,294.222603480021,297.283924102783,0.025529314224304,0.633314558378972,109469.552,296.15009727478,294.222603480021,297.283924102783,0.0263490995665343,0.659054010252458,154649.084,296.056538627261,294.222603480021,297.283924102783,0.0274192979304821,0.709609590563611,0.015793743729489,294.222603480021,0.71446305866652,19908.826,1.15324082981155,0.874441705207364,0.580091200978475,1.14358680978381,0.233481455917538,0.136587010119474,0.174134841796669,0.106783790033703,0.79718146988131,0.482305266345461,0.688451498849128,0.685683551553999,0.608825205390976,0.767286767834882,0.264655054253179,0.338814732576016,0.740707592874039,0.717459352304216,0.609384022143133,0.696822296089683,0.192061598602681,0.374170702032306,0.768085316318793,0.692711539457558,0.609384022143133,0.65668996752589,0.163065840761273,0.470633529680522,0.322857292898416,0.537553453721059,0.409103096215813,0.560958087054019,0.459176220105992,0.138669515852215,0.590338854877825
2019-04-11,"F",2019-04-11,"LANDSAT_8",0,"2.40",0.0271108552533575,0.0176654875494374,0.0329016180136268,0.0121173209042602,0.00341033398819017,0.0110498813109491,0,1,26,0,1001,1009.57692307692,"1_LC08_018050_20190411",21.36,9,9,101.07518246,64.58775369,62193.608,295.777099609375,294.222603480021,297.283924102783,0.025529314224304,0.633314558378972,109469.552,296.15009727478,294.222603480021,297.283924102783,0.0263490995665343,0.659054010252458,154649.084,296.056538627261,294.222603480021,297.283924102783,0.0274192979304821,0.709609590563611,0.015793743729489,294.222603480021,0.71446305866652,19908.826,1.45787073636274,0.82399762960378,0.651602001646541,1.21359572415378,0.246963706160398,0.161860954398432,0.20699275354018,0.104631930863851,0.776270518656051,0.453936839222762,0.688451498849128,0.685683551553999,0.608825205390976,0.767286767834882,0.264655054253179,0.338814732576016,0.740707592874039,0.717459352304216,0.609384022143133,0.696822296089683,0.192061598602681,0.374170702032306,0.768085316318793,0.692711539457558,0.609384022143133,0.65668996752589,0.163065840761273,0.470633529680522,0.322857292898416,0.537553453721059,0.409103096215813,0.566339566532593,0.447316319422233,0.142859891236423,0.590828102821083
2019-04-11,"P",2019-04-11,"LANDSAT_8",0,"4.50",0.0331571339673065,0.0234626320560617,0.0337779501750316,0.0210371921975912,0.033416059669486,0.0704797389907754,0,1,26,0,593,600,"1_LC08_018050_20190411",21.36,9,9,101.07518246,64.58775369,62193.608,295.777099609375,294.222603480021,297.283924102783,0.025529314224304,0.633314558378972,109469.552,296.15009727478,294.222603480021,297.283924102783,0.0263490995665343,0.659054010252458,154649.084,296.056538627261,294.222603480021,297.283924102783,0.0274192979304821,0.709609590563611,0.015793743729489,294.222603480021,0.71446305866652,19908.826,1.1152929457358,0.981620666603268,0.707619424501414,1.01872345807503,0.280895191306204,0.205829100254763,0.213191279906857,0.166297897206112,0.836499927482136,0.531538989482242,0.688451498849128,0.685683551553999,0.608825205390976,0.767286767834882,0.264655054253179,0.338814732576016,0.740707592874039,0.717459352304216,0.609384022143133,0.696822296089683,0.192061598602681,0.374170702032306,0.768085316318793,0.692711539457558,0.609384022143133,0.65668996752589,0.163065840761273,0.470633529680522,0.322857292898416,0.537553453721059,0.409103096215813,0.560287713741954,0.484375053117287,0.146142388811963,0.589466264029052
2019-04-11,"R",2019-04-11,"LANDSAT_8",0,"4.00",0.0327932133942882,0.0263167742558699,0.0365038518286413,0.032524273674655,0.0157751284168655,0.0201635640489456,0,1,24,0,305,312.708333333333,"1_LC08_018050_20190411",21.36,9,9,101.07518246,64.58775369,62193.608,295.777099609375,294.222603480021,297.283924102783,0.025529314224304,0.633314558378972,109469.552,296.15009727478,294.222603480021,297.283924102783,0.0263490995665343,0.659054010252458,154649.084,296.056538627261,294.222603480021,297.283924102783,0.0274192979304821,0.709609590563611,0.015793743729489,294.222603480021,0.71446305866652,19908.826,0.809142565922314,0.898349400173663,0.802506724164264,1.11315263282492,0.278852882953939,0.227476195715723,0.232472294591723,0.245711821066767,0.80108992367912,0.465837277905645,0.688451498849128,0.685683551553999,0.608825205390976,0.767286767834882,0.264655054253179,0.338814732576016,0.740707592874039,0.717459352304216,0.609384022143133,0.696822296089683,0.192061598602681,0.374170702032306,0.768085316318793,0.692711539457558,0.609384022143133,0.65668996752589,0.163065840761273,0.470633529680522,0.322857292898416,0.537553453721059,0.409103096215813,0.554879374143993,0.464797155458364,0.151702575539934,0.590126169698861
2019-04-27,"B",2019-04-26,"LANDSAT_8",-1,"4.10",0.0182099015581497,0.0137098602419143,0.0329859092598412,0.0175760755411121,0.0385867161661699,0.0892690710355678,0,1,25,0,211,218.76,"1_LC08_018050_20190427",7.25,9,9,88.34079061,66.39326393,72102.406,297.572918574015,296.725361506144,298.001099904378,0.00025459527968863,0.73299588889024,112861.188,296.620335642497,294.500707626343,298.001099904378,0.0011481344698332,0.807100875729253,144912.286,295.573031380063,292.80902226766,298.001099904378,0.00916654467558331,0.922366137578735,5.79953193664551e-05,297.992294311523,1.03585574213691,22640.646,0.780029660765035,0.552050920127868,0.752879426510604,1.81142710489166,0.197011894082057,0.131859701503714,0.207588967550291,0.142370074009307,0.846878799412974,0.556073669953304,0.831588896506475,0.829460353487061,0.793964379891355,0.826005468342282,0.00263931600224701,0.396957374387334,0.774045558506339,0.755477588058801,0.629975397867558,0.750148511823112,0.00834183873877697,0.470781810813445,0.696303470069983,0.652605062244459,0.504719700356961,0.717075096837974,0.0543914226429831,0.644009878554307,0.001185546133465,0.832843400549325,0.596587418415618,0.554365076308172,0.383378960533846,0.148794525224039,0.595005967541216
2019-04-27,"E",2019-04-26,"LANDSAT_8",-1,"3.90",0.0408313996401287,0.0157705181346206,0.0348051181249879,0.0116414298235005,0.0056089727387586,0.0159043960857304,0,1,25,0,316,321.24,"1_LC08_018050_20190427",7.25,9,9,88.34079061,66.39326393,72102.406,297.572918574015,296.725361506144,298.001099904378,0.00025459527968863,0.73299588889024,112861.188,296.620335642497,294.500707626343,298.001099904378,0.0011481344698332,0.807100875729253,144912.286,295.573031380063,292.80902226766,298.001099904378,0.00916654467558331,0.922366137578735,5.79953193664551e-05,297.992294311523,1.03585574213691,22640.646,1.35468910380619,1.17314354439195,0.386235061095518,0.852410606340856,0.323962877068289,0.147488655842006,0.220456707219946,0.101341941310902,0.780683766766607,0.460275753696006,0.831588896506475,0.829460353487061,0.793964379891355,0.826005468342282,0.00263931600224701,0.396957374387334,0.774045558506339,0.755477588058801,0.629975397867558,0.750148511823112,0.00834183873877697,0.470781810813445,0.696303470069983,0.652605062244459,0.504719700356961,0.717075096837974,0.0543914226429831,0.644009878554307,0.001185546133465,0.832843400549325,0.596587418415618,0.56451679790014,0.529403974394218,0.12730997311106,0.588304008887966
2019-04-27,"F",2019-04-26,"LANDSAT_8",-1,"4.25",0.0281254454704344,0.0213497640790758,0.04069798186869,0.0231685405244779,0.0538416480515058,0.117566485795578,0,1,26,0,248,255.269230769231,"1_LC08_018050_20190427",7.25,9,9,88.34079061,66.39326393,72102.406,297.572918574015,296.725361506144,298.001099904378,0.00025459527968863,0.73299588889024,112861.188,296.620335642497,294.500707626343,298.001099904378,0.0011481344698332,0.807100875729253,144912.286,295.573031380063,292.80902226766,298.001099904378,0.00916654467558331,0.922366137578735,5.79953193664551e-05,297.992294311523,1.03585574213691,22640.646,0.921498013934864,0.691077153682454,0.759090699612875,1.44701643611199,0.252657547696416,0.189804161203971,0.262138472307758,0.181032600193104,0.877499472910256,0.593023787585953,0.831588896506475,0.829460353487061,0.793964379891355,0.826005468342282,0.00263931600224701,0.396957374387334,0.774045558506339,0.755477588058801,0.629975397867558,0.750148511823112,0.00834183873877697,0.470781810813445,0.696303470069983,0.652605062244459,0.504719700356961,0.717075096837974,0.0543914226429831,0.644009878554307,0.001185546133465,0.832843400549325,0.596587418415618,0.556864204013886,0.416065401957649,0.149158492144689,0.592459332276176
2019-04-27,"P",2019-04-26,"LANDSAT_8",-1,"3.40",0.0206757739348627,0.0113828634662079,0.0321933318229758,0.012313956431997,0.0251936207184927,0.0622854168315732,0,1,26,0,286,293.961538461538,"1_LC08_018050_20190427",7.25,9,9,88.34079061,66.39326393,72102.406,297.572918574015,296.725361506144,298.001099904378,0.00025459527968863,0.73299588889024,112861.188,296.620335642497,294.500707626343,298.001099904378,0.0011481344698332,0.807100875729253,144912.286,295.573031380063,292.80902226766,298.001099904378,0.00916654467558331,0.922366137578735,5.79953193664551e-05,297.992294311523,1.03585574213691,22640.646,0.924387180437823,0.642237779194596,0.550541106807835,1.55705570801839,0.210850275652007,0.114210713536525,0.201982860235722,0.105991336110447,0.819995322914761,0.520839030836895,0.831588896506475,0.829460353487061,0.793964379891355,0.826005468342282,0.00263931600224701,0.396957374387334,0.774045558506339,0.755477588058801,0.629975397867558,0.750148511823112,0.00834183873877697,0.470781810813445,0.696303470069983,0.652605062244459,0.504719700356961,0.717075096837974,0.0543914226429831,0.644009878554307,0.001185546133465,0.832843400549325,0.596587418415618,0.556915242962825,0.404582782364522,0.136937945431288,0.593228327024092
2019-04-27,"R",2019-04-26,"LANDSAT_8",-1,"3.40",0.041728251214965,0.0161193060675339,0.0432405924666685,0.0115264136282626,0.00630546197134892,0.0179487008722237,0,1,24,0,181,188.666666666667,"1_LC08_018050_20190427",7.25,9,9,88.34079061,66.39326393,72102.406,297.572918574015,296.725361506144,298.001099904378,0.00025459527968863,0.73299588889024,112861.188,296.620335642497,294.500707626343,298.001099904378,0.0011481344698332,0.807100875729253,144912.286,295.573031380063,292.80902226766,298.001099904378,0.00916654467558331,0.922366137578735,5.79953193664551e-05,297.992294311523,1.03585574213691,22640.646,1.39846673799816,0.965024964612377,0.386292394198227,1.03624262238819,0.328995973842234,0.150134020070849,0.280123021461467,0.100546797009923,0.782081804433758,0.46294516017637,0.831588896506475,0.829460353487061,0.793964379891355,0.826005468342282,0.00263931600224701,0.396957374387334,0.774045558506339,0.755477588058801,0.629975397867558,0.750148511823112,0.00834183873877697,0.470781810813445,0.696303470069983,0.652605062244459,0.504719700356961,0.717075096837974,0.0543914226429831,0.644009878554307,0.001185546133465,0.832843400549325,0.596587418415618,0.565290157425774,0.480473239573592,0.127313332704577,0.589588694367887
2019-05-13,"B",2019-05-13,"LANDSAT_8",0,"2.75",0.024885434502256,0.0151496370026523,0.0366551039133228,0.0206904022946925,0.0207391512950922,0.0445407635194344,0,1,25,0,337,345.24,"1_LC08_018050_20190513",24.64,9,9,76.9170103,66.66730704,63545.506,297.725780487061,297.016836802165,299.092151641846,0.0195826148112701,0.323927741410072,111621.138,298.253843688965,297.016836802165,299.790537516276,0.0215198074896144,0.389992920893706,156191.53,298.26042901902,297.016836802165,299.790537516276,0.0269658123571226,0.465673080282288,0.00189920067776939,297.068353017171,0.229209584555374,23177.944,0.732206014502603,0.678907760324506,0.608775265759531,1.47295414552636,0.234474729926973,0.142779614668609,0.233542140109443,0.163900426012108,0.811054027414865,0.497668467985314,0.707980321781857,0.841698779201388,0.815525991173522,0.915335225520335,0.20300733265925,0.158353990450055,0.761856531062848,0.887544850709313,0.816274530461403,0.883203664996655,0.156855154036773,0.198589205665639,0.77945657221001,0.875522201116706,0.816274530461403,0.867743066044472,0.160365849142383,0.271848476515592,0.0388236506807814,0.760468612303644,0.126030632628725,0.553520241426839,0.413204257316184,0.140350338858736,0.592640594492538
2019-05-13,"E",2019-05-13,"LANDSAT_8",0,"2.50",0.0245312594906887,0.00939654919734233,0.032075242470633,0.0102244392737745,0.0056089727387586,0.0174376080886264,0,1,25,0,660,664,"1_LC08_018050_20190513",24.64,9,9,76.9170103,66.66730704,63545.506,297.725780487061,297.016836802165,299.092151641846,0.0195826148112701,0.323927741410072,111621.138,298.253843688965,297.016836802165,299.790537516276,0.0215198074896144,0.389992920893706,156191.53,298.26042901902,297.016836802165,299.790537516276,0.0269658123571226,0.465673080282288,0.00189920067776939,297.068353017171,0.229209584555374,23177.944,0.919028314975111,0.764803555675337,0.383043895520691,1.30752530186262,0.232487113293244,0.0991456146089066,0.201147583389387,0.091545825574116,0.780683766766607,0.462277786897387,0.707980321781857,0.841698779201388,0.815525991173522,0.915335225520335,0.20300733265925,0.158353990450055,0.761856531062848,0.887544850709313,0.816274530461403,0.883203664996655,0.156855154036773,0.198589205665639,0.77945657221001,0.875522201116706,0.816274530461403,0.867743066044472,0.160365849142383,0.271848476515592,0.0388236506807814,0.760468612303644,0.126030632628725,0.556820575223724,0.433399207661174,0.127122977838364,0.591484517123729
