"date","location","mission","med_Blue_corr","med_Red_corr","med_Green_corr","med_Nir_corr","med_Swir1_corr","med_Swir2_corr","prop_clouds","prop_hillShadow","pCount_dswe1","pCount_dswe3","min_cloud_dist","mean_cloud_dist","system.index","CLOUD_COVER","IMAGE_QUALITY","IMAGE_QUALITY_TIRS","SUN_AZIMUTH","SUN_ELEVATION","tot_sol_rad_KJpm2_3","mean_temp_degK_3","min_temp_degK_3","max_temp_degK_3","tot_precip_m_3","mean_wind_mps_3","tot_sol_rad_KJpm2_5","mean_temp_degK_5","min_temp_degK_5","max_temp_degK_5","tot_precip_m_5","mean_wind_mps_5","tot_sol_rad_KJpm2_7","mean_temp_degK_7","min_temp_degK_7","max_temp_degK_7","tot_precip_m_7","mean_wind_mps_7","precip_m_prev","air_temp_degK_prev","wind_speed_mps_prev","solar_rad_KJpm2_prev"
"1985-04-13","D","LANDSAT_5",0.0265958051104285,0.0180552009472477,0.026332080417399,0.0175749412012422,-0.0424260638433775,-0.04497317116819,0,1,27,0,77,85.4814814814815,"1_2_LT05_018050_19850413",27,9,NA,95.7805652,57.94845705,59740.766,293.565636528863,292.850176493327,294.084187189738,0.00863566658688342,0.79274570028333,95834.248,293.458245976766,292.678491592407,294.084187189738,0.0176545427153769,0.869415840360393,146058.216,294.073629379272,292.678491592407,295.641722361247,0.01774144032699,0.779888688931035,0.00208965389845162,294.084187189738,0.673515224685883,19778.568
"1985-04-13","E","LANDSAT_5",0.0221708920536847,0.0137461904099917,0.0205341528421416,0.0121976900669723,-0.0389331605921236,-0.0429933035634198,0,1,25,0,22,29.92,"1_2_LT05_018050_19850413",27,9,NA,95.7805652,57.94845705,59740.766,293.565636528863,292.850176493327,294.084187189738,0.00863566658688342,0.79274570028333,95834.248,293.458245976766,292.678491592407,294.084187189738,0.0176545427153769,0.869415840360393,146058.216,294.073629379272,292.678491592407,295.641722361247,0.01774144032699,0.779888688931035,0.00208965389845162,294.084187189738,0.673515224685883,19778.568
"1985-04-13","F","LANDSAT_5",0.0232399978429305,0.0111870191916849,0.0238829424261497,0.0121976900669723,-0.0196089483190099,-0.0429933035634198,0,1,26,0,117,125.538461538462,"1_2_LT05_018050_19850413",27,9,NA,95.7805652,57.94845705,59740.766,293.565636528863,292.850176493327,294.084187189738,0.00863566658688342,0.79274570028333,95834.248,293.458245976766,292.678491592407,294.084187189738,0.0176545427153769,0.869415840360393,146058.216,294.073629379272,292.678491592407,295.641722361247,0.01774144032699,0.779888688931035,0.00208965389845162,294.084187189738,0.673515224685883,19778.568
"1985-04-13","G","LANDSAT_5",0.0283452502147274,0.0150500082037076,0.0260194992037958,0.0132193164710615,-0.0407824172041614,-0.0441246689795034,0,1,25,0,21,28.52,"1_2_LT05_018050_19850413",27,9,NA,95.7805652,57.94845705,59740.766,293.565636528863,292.850176493327,294.084187189738,0.00863566658688342,0.79274570028333,95834.248,293.458245976766,292.678491592407,294.084187189738,0.0176545427153769,0.869415840360393,146058.216,294.073629379272,292.678491592407,295.641722361247,0.01774144032699,0.779888688931035,0.00208965389845162,294.084187189738,0.673515224685883,19778.568
"1985-04-13","I","LANDSAT_5",0.0207311758559514,0.011355108541262,0.020748987703296,0.00850815865599607,-0.0200202871461212,-0.00592266567936925,0,1,25,0,168,174.04,"1_2_LT05_018050_19850413",27,9,NA,95.7805652,57.94845705,59740.766,293.565636528863,292.850176493327,294.084187189738,0.00863566658688342,0.79274570028333,95834.248,293.458245976766,292.678491592407,294.084187189738,0.0176545427153769,0.869415840360393,146058.216,294.073629379272,292.678491592407,295.641722361247,0.01774144032699,0.779888688931035,0.00208965389845162,294.084187189738,0.673515224685883,19778.568
"1985-04-13","J","LANDSAT_5",0.0284837307428432,0.0175763925307729,0.0254908058925617,0.021151379692796,-0.0801943446429201,-0.082006149348399,0.217391304347826,1,12,0,3,5.25,"1_2_LT05_018050_19850413",27,9,NA,95.7805652,57.94845705,59740.766,293.565636528863,292.850176493327,294.084187189738,0.00863566658688342,0.79274570028333,95834.248,293.458245976766,292.678491592407,294.084187189738,0.0176545427153769,0.869415840360393,146058.216,294.073629379272,292.678491592407,295.641722361247,0.01774144032699,0.779888688931035,0.00208965389845162,294.084187189738,0.673515224685883,19778.568
"1985-04-13","K","LANDSAT_5",0.0216633934160449,0.0109561534368313,0.020176230456018,0.0119829227259787,-0.0383167054525219,-0.0238964851965023,0,1,26,0,96,103.730769230769,"1_2_LT05_018050_19850413",27,9,NA,95.7805652,57.94845705,59740.766,293.565636528863,292.850176493327,294.084187189738,0.00863566658688342,0.79274570028333,95834.248,293.458245976766,292.678491592407,294.084187189738,0.0176545427153769,0.869415840360393,146058.216,294.073629379272,292.678491592407,295.641722361247,0.01774144032699,0.779888688931035,0.00208965389845162,294.084187189738,0.673515224685883,19778.568
"1985-04-13","L","LANDSAT_5",0.0258294916586133,0.0135758769538424,0.0270298361426126,0.0198922171037155,-0.0386249352891303,-0.0427104570014522,0,1,26,0,156,162.769230769231,"1_2_LT05_018050_19850413",27,9,NA,95.7805652,57.94845705,59740.766,293.565636528863,292.850176493327,294.084187189738,0.00863566658688342,0.79274570028333,95834.248,293.458245976766,292.678491592407,294.084187189738,0.0176545427153769,0.869415840360393,146058.216,294.073629379272,292.678491592407,295.641722361247,0.01774144032699,0.779888688931035,0.00208965389845162,294.084187189738,0.673515224685883,19778.568
"1985-04-13","M","LANDSAT_5",0.0199100277462941,0.0135333231927538,0.0202478013616627,0.0120634477654557,-0.019403275883044,-0.0427104570014522,0,1,25,0,164,171.92,"1_2_LT05_018050_19850413",27,9,NA,95.7805652,57.94845705,59740.766,293.565636528863,292.850176493327,294.084187189738,0.00863566658688342,0.79274570028333,95834.248,293.458245976766,292.678491592407,294.084187189738,0.0176545427153769,0.869415840360393,146058.216,294.073629379272,292.678491592407,295.641722361247,0.01774144032699,0.779888688931035,0.00208965389845162,294.084187189738,0.673515224685883,19778.568
"1985-04-13","P","LANDSAT_5",0.024614013675966,0.0115864884977456,0.0209280634065644,0.00869453158777879,-0.020637280274737,-0.0435589904378189,0,1,26,0,113,119.846153846154,"1_2_LT05_018050_19850413",27,9,NA,95.7805652,57.94845705,59740.766,293.565636528863,292.850176493327,294.084187189738,0.00863566658688342,0.79274570028333,95834.248,293.458245976766,292.678491592407,294.084187189738,0.0176545427153769,0.869415840360393,146058.216,294.073629379272,292.678491592407,295.641722361247,0.01774144032699,0.779888688931035,0.00208965389845162,294.084187189738,0.673515224685883,19778.568
"1985-04-13","R","LANDSAT_5",0.0251733577485606,0.0143862682386341,0.0213819116684706,0.0128426430158088,-0.0407824172041614,-0.0438418307502504,0,1,24,0,66,74.25,"1_2_LT05_018050_19850413",27,9,NA,95.7805652,57.94845705,59740.766,293.565636528863,292.850176493327,294.084187189738,0.00863566658688342,0.79274570028333,95834.248,293.458245976766,292.678491592407,294.084187189738,0.0176545427153769,0.869415840360393,146058.216,294.073629379272,292.678491592407,295.641722361247,0.01774144032699,0.779888688931035,0.00208965389845162,294.084187189738,0.673515224685883,19778.568
"1986-03-15","A","LANDSAT_5",0.0172359861811754,0.00947318184662944,0.0169863174223954,0.0105360808041748,-0.0251613424427186,-0.0197929672457465,0,1,25,0,1814,1822.48,"1_2_LT05_018050_19860315",0,9,NA,112.2725461,51.0987171,78907.475875,295.974831051297,295.850315093994,296.056677500407,3.88338426660084e-06,1.49805350927778,129420.861625,295.492059580485,294.624592463175,296.056677500407,1.09150321065954e-05,1.06402676757961,179399.819,295.1693145207,293.537502288818,296.056677500407,5.09961754175947e-05,0.886913685793859,1.722574154428e-06,296.056677500407,1.72740077704894,26822.8949375
"1986-03-15","B","LANDSAT_5",0.0183192619310494,0.0100148025930713,0.0176993008531856,0.0110178122260853,-0.02639500832447,-0.020642006894528,0,1,25,0,1658,1665.56,"1_2_LT05_018050_19860315",0,9,NA,112.2725461,51.0987171,78907.475875,295.974831051297,295.850315093994,296.056677500407,3.88338426660084e-06,1.49805350927778,129420.861625,295.492059580485,294.624592463175,296.056677500407,1.09150321065954e-05,1.06402676757961,179399.819,295.1693145207,293.537502288818,296.056677500407,5.09961754175947e-05,0.886913685793859,1.722574154428e-06,296.056677500407,1.72740077704894,26822.8949375
"1986-03-15","C","LANDSAT_5",0.0155479256562898,0.00709749846272887,0.0170575852294193,0.00680802887672469,-0.0253669584603607,-0.0200759825451857,0,1,27,0,1709,1716.55555555556,"1_2_LT05_018050_19860315",0,9,NA,112.2725461,51.0987171,78907.475875,295.974831051297,295.850315093994,296.056677500407,3.88338426660084e-06,1.49805350927778,129420.861625,295.492059580485,294.624592463175,296.056677500407,1.09150321065954e-05,1.06402676757961,179399.819,295.1693145207,293.537502288818,296.056677500407,5.09961754175947e-05,0.886913685793859,1.722574154428e-06,296.056677500407,1.72740077704894,26822.8949375
"1986-03-15","D","LANDSAT_5",0.0178065170647922,0.00978545237986441,0.017390258052088,0.0108304069665781,-0.0259837944236467,-0.0203589957614461,0,1,27,0,1823,1830.66666666667,"1_2_LT05_018050_19860315",0,9,NA,112.2725461,51.0987171,78907.475875,295.974831051297,295.850315093994,296.056677500407,3.88338426660084e-06,1.49805350927778,129420.861625,295.492059580485,294.624592463175,296.056677500407,1.09150321065954e-05,1.06402676757961,179399.819,295.1693145207,293.537502288818,296.056677500407,5.09961754175947e-05,0.886913685793859,1.722574154428e-06,296.056677500407,1.72740077704894,26822.8949375
"1986-03-15","E","LANDSAT_5",0.0165502175813295,0.00957721051700241,0.0169150564011615,0.00694060148561638,-0.00644185029789869,-0.0203589957614461,0,1,25,0,1249,1256.56,"1_2_LT05_018050_19860315",0,9,NA,112.2725461,51.0987171,78907.475875,295.974831051297,295.850315093994,296.056677500407,3.88338426660084e-06,1.49805350927778,129420.861625,295.492059580485,294.624592463175,296.056677500407,1.09150321065954e-05,1.06402676757961,179399.819,295.1693145207,293.537502288818,296.056677500407,5.09961754175947e-05,0.886913685793859,1.722574154428e-06,296.056677500407,1.72740077704894,26822.8949375
"1986-03-15","F","LANDSAT_5",0.0170503790723334,0.00980629009777245,0.0172239031683253,0.00717933897414465,-0.0266006122524714,-0.020925015944431,0,1,26,0,1463,1470.76923076923,"1_2_LT05_018050_19860315",0,9,NA,112.2725461,51.0987171,78907.475875,295.974831051297,295.850315093994,296.056677500407,3.88338426660084e-06,1.49805350927778,129420.861625,295.492059580485,294.624592463175,296.056677500407,1.09150321065954e-05,1.06402676757961,179399.819,295.1693145207,293.537502288818,296.056677500407,5.09961754175947e-05,0.886913685793859,1.722574154428e-06,296.056677500407,1.72740077704894,26822.8949375
"1986-03-15","G","LANDSAT_5",0.0181484241260512,0.00966047773860864,0.0174140260513893,0.0105895793958097,-0.0251613424427186,-0.0197929672457465,0,1,25,0,1547,1554.32,"1_2_LT05_018050_19860315",0,9,NA,112.2725461,51.0987171,78907.475875,295.974831051297,295.850315093994,296.056677500407,3.88338426660084e-06,1.49805350927778,129420.861625,295.492059580485,294.624592463175,296.056677500407,1.09150321065954e-05,1.06402676757961,179399.819,295.1693145207,293.537502288818,296.056677500407,5.09961754175947e-05,0.886913685793859,1.722574154428e-06,296.056677500407,1.72740077704894,26822.8949375
"1986-03-15","H","LANDSAT_5",0.017136055142902,0.00979587093128157,0.0177111896594375,0.00688756735670145,-0.0251613424427186,-0.000401460487760376,0,1,24,0,1480,1488.41666666667,"1_2_LT05_018050_19860315",0,9,NA,112.2725461,51.0987171,78907.475875,295.974831051297,295.850315093994,296.056677500407,3.88338426660084e-06,1.49805350927778,129420.861625,295.492059580485,294.624592463175,296.056677500407,1.09150321065954e-05,1.06402676757961,179399.819,295.1693145207,293.537502288818,296.056677500407,5.09961754175947e-05,0.886913685793859,1.722574154428e-06,296.056677500407,1.72740077704894,26822.8949375
"1986-03-15","I","LANDSAT_5",0.0180060003542034,0.0103071334160298,0.0178657612936818,0.0076306621849779,-0.0278341935067373,-0.0214910277947012,0,1,25,0,1267,1274.96,"1_2_LT05_018050_19860315",0,9,NA,112.2725461,51.0987171,78907.475875,295.974831051297,295.850315093994,296.056677500407,3.88338426660084e-06,1.49805350927778,129420.861625,295.492059580485,294.624592463175,296.056677500407,1.09150321065954e-05,1.06402676757961,179399.819,295.1693145207,293.537502288818,296.056677500407,5.09961754175947e-05,0.886913685793859,1.722574154428e-06,296.056677500407,1.72740077704894,26822.8949375
"1986-03-15","J","LANDSAT_5",0.0193142781427901,0.00997308041165251,0.0206534980030163,0.0148914354742392,-0.046534616258182,-0.020925015944431,0,1,19,1,601,606.842105263158,"1_2_LT05_018050_19860315",0,9,NA,112.2725461,51.0987171,78907.475875,295.974831051297,295.850315093994,296.056677500407,3.88338426660084e-06,1.49805350927778,129420.861625,295.492059580485,294.624592463175,296.056677500407,1.09150321065954e-05,1.06402676757961,179399.819,295.1693145207,293.537502288818,296.056677500407,5.09961754175947e-05,0.886913685793859,1.722574154428e-06,296.056677500407,1.72740077704894,26822.8949375
"1986-03-15","K","LANDSAT_5",0.0171931618079448,0.00991051559173588,0.0173189585780439,0.0110445911864925,-0.0268062141655328,-0.020925015944431,0,1,26,0,1130,1137.61538461538,"1_2_LT05_018050_19860315",0,9,NA,112.2725461,51.0987171,78907.475875,295.974831051297,295.850315093994,296.056677500407,3.88338426660084e-06,1.49805350927778,129420.861625,295.492059580485,294.624592463175,296.056677500407,1.09150321065954e-05,1.06402676757961,179399.819,295.1693145207,293.537502288818,296.056677500407,5.09961754175947e-05,0.886913685793859,1.722574154428e-06,296.056677500407,1.72740077704894,26822.8949375
"1986-03-15","L","LANDSAT_5",0.0190018416468337,0.0122929794802425,0.0204864200556285,0.0147833601950206,-0.0461237972856239,-0.0398818768069506,0,1,26,0,794,801.884615384615,"1_2_LT05_018050_19860315",0,9,NA,112.2725461,51.0987171,78907.475875,295.974831051297,295.850315093994,296.056677500407,3.88338426660084e-06,1.49805350927778,129420.861625,295.492059580485,294.624592463175,296.056677500407,1.09150321065954e-05,1.06402676757961,179399.819,295.1693145207,293.537502288818,296.056677500407,5.09961754175947e-05,0.886913685793859,1.722574154428e-06,296.056677500407,1.72740077704894,26822.8949375
"1986-03-15","M","LANDSAT_5",0.0170360978520548,0.00988966557235344,0.0172714293652313,0.0110445911864925,-0.0268062141655328,-0.020925015944431,0,1,25,0,892,899.72,"1_2_LT05_018050_19860315",0,9,NA,112.2725461,51.0987171,78907.475875,295.974831051297,295.850315093994,296.056677500407,3.88338426660084e-06,1.49805350927778,129420.861625,295.492059580485,294.624592463175,296.056677500407,1.09150321065954e-05,1.06402676757961,179399.819,295.1693145207,293.537502288818,296.056677500407,5.09961754175947e-05,0.886913685793859,1.722574154428e-06,296.056677500407,1.72740077704894,26822.8949375
"1986-03-15","N","LANDSAT_5",0.016092352733247,0.00911994444250407,0.0164401563409024,0.010215231644396,-0.0442750121695759,-0.0195099498631288,0,1,23,0,1539,1545.34782608696,"1_2_LT05_018050_19860315",0,9,NA,112.2725461,51.0987171,78907.475875,295.974831051297,295.850315093994,296.056677500407,3.88338426660084e-06,1.49805350927778,129420.861625,295.492059580485,294.624592463175,296.056677500407,1.09150321065954e-05,1.06402676757961,179399.819,295.1693145207,293.537502288818,296.056677500407,5.09961754175947e-05,0.886913685793859,1.722574154428e-06,296.056677500407,1.72740077704894,26822.8949375
"1986-03-15","O","LANDSAT_5",0.0168218152558584,0.0094523834934395,0.0168675528235555,0.00865458753860062,-0.0253669584603607,-0.0200759825451857,0,1,24,0,1433,1440.875,"1_2_LT05_018050_19860315",0,9,NA,112.2725461,51.0987171,78907.475875,295.974831051297,295.850315093994,296.056677500407,3.88338426660084e-06,1.49805350927778,129420.861625,295.492059580485,294.624592463175,296.056677500407,1.09150321065954e-05,1.06402676757961,179399.819,295.1693145207,293.537502288818,296.056677500407,5.09961754175947e-05,0.886913685793859,1.722574154428e-06,296.056677500407,1.72740077704894,26822.8949375
"1986-03-15","P","LANDSAT_5",0.018176902451219,0.0100148025930713,0.0174140260513893,0.00736511861413172,-0.027217411946835,-0.0212080229111556,0,1,26,0,1120,1128.61538461538,"1_2_LT05_018050_19860315",0,9,NA,112.2725461,51.0987171,78907.475875,295.974831051297,295.850315093994,296.056677500407,3.88338426660084e-06,1.49805350927778,129420.861625,295.492059580485,294.624592463175,296.056677500407,1.09150321065954e-05,1.06402676757961,179399.819,295.1693145207,293.537502288818,296.056677500407,5.09961754175947e-05,0.886913685793859,1.722574154428e-06,296.056677500407,1.72740077704894,26822.8949375
"1986-03-15","Q","LANDSAT_5",0.0170503790723334,0.0097333688488844,0.0171763799873259,0.0108304069665781,-0.0261894023815283,-0.020642006894528,0,1,22,0,1293,1299.5,"1_2_LT05_018050_19860315",0,9,NA,112.2725461,51.0987171,78907.475875,295.974831051297,295.850315093994,296.056677500407,3.88338426660084e-06,1.49805350927778,129420.861625,295.492059580485,294.624592463175,296.056677500407,1.09150321065954e-05,1.06402676757961,179399.819,295.1693145207,293.537502288818,296.056677500407,5.09961754175947e-05,0.886913685793859,1.722574154428e-06,296.056677500407,1.72740077704894,26822.8949375
"1986-03-15","R","LANDSAT_5",0.0189450071513311,0.00991051559173588,0.0189248380569947,0.0110445911864925,-0.0268062141655328,-0.020925015944431,0,1,24,0,707,713.583333333333,"1_2_LT05_018050_19860315",0,9,NA,112.2725461,51.0987171,78907.475875,295.974831051297,295.850315093994,296.056677500407,3.88338426660084e-06,1.49805350927778,129420.861625,295.492059580485,294.624592463175,296.056677500407,1.09150321065954e-05,1.06402676757961,179399.819,295.1693145207,293.537502288818,296.056677500407,5.09961754175947e-05,0.886913685793859,1.722574154428e-06,296.056677500407,1.72740077704894,26822.8949375
"1986-03-31","A","LANDSAT_5",0.020250031763839,0.00868457401271253,0.0186271937888203,0.00949421351526642,-0.0420151642732143,-0.0183778595008711,0,1,25,0,289,296.88,"1_2_LT05_018050_19860331",7,9,NA,103.38386485,54.53931541,40630.804,290.822637346056,290.260016759237,291.166638056437,0.0177849233148422,1.19168407407338,65154.77,290.757616678874,289.991744995117,291.328426361084,0.0242943694761024,1.15753640019147,86207.192,289.894821984427,287.101188023885,291.328426361084,0.0317322870661414,1.23482630437322,0.00305281877507468,291.166638056437,1.12987407642684,17339.164
"1986-03-31","B","LANDSAT_5",0.0166074121121294,0.00839492983176397,0.0148514386040351,0.0094141766701813,-0.0231050714445893,-0.0183778595008711,0,1,25,0,347,354.8,"1_2_LT05_018050_19860331",7,9,NA,103.38386485,54.53931541,40630.804,290.822637346056,290.260016759237,291.166638056437,0.0177849233148422,1.19168407407338,65154.77,290.757616678874,289.991744995117,291.328426361084,0.0242943694761024,1.15753640019147,86207.192,289.894821984427,287.101188023885,291.328426361084,0.0317322870661414,1.23482630437322,0.00305281877507468,291.166638056437,1.12987407642684,17339.164
"1986-03-31","C","LANDSAT_5",0.0161496158421987,0.00806449838145129,0.0175091055883613,0.00545820889655567,-0.0222825066270138,-0.0178118018206702,0,1,27,0,371,378.62962962963,"1_2_LT05_018050_19860331",7,9,NA,103.38386485,54.53931541,40630.804,290.822637346056,290.260016759237,291.166638056437,0.0177849233148422,1.19168407407338,65154.77,290.757616678874,289.991744995117,291.328426361084,0.0242943694761024,1.15753640019147,86207.192,289.894821984427,287.101188023885,291.328426361084,0.0317322870661414,1.23482630437322,0.00305281877507468,291.166638056437,1.12987407642684,17339.164
"1986-03-31","D","LANDSAT_5",0.020306669097155,0.00841560270991498,0.0180322586790349,0.0094141766701813,-0.0228994332626056,-0.0554364899431169,0,1,27,0,293,300.555555555556,"1_2_LT05_018050_19860331",7,9,NA,103.38386485,54.53931541,40630.804,290.822637346056,290.260016759237,291.166638056437,0.0177849233148422,1.19168407407338,65154.77,290.757616678874,289.991744995117,291.328426361084,0.0242943694761024,1.15753640019147,86207.192,289.894821984427,287.101188023885,291.328426361084,0.0317322870661414,1.23482630437322,0.00305281877507468,291.166638056437,1.12987407642684,17339.164
"1986-03-31","E","LANDSAT_5",0.0180060003542034,0.0101191511017788,0.0168913042353702,0.00896092271833305,-0.0224881508538179,-0.0551537350410106,0,1,25,0,121,128.24,"1_2_LT05_018050_19860331",7,9,NA,103.38386485,54.53931541,40630.804,290.822637346056,290.260016759237,291.166638056437,0.0177849233148422,1.19168407407338,65154.77,290.757616678874,289.991744995117,291.328426361084,0.0242943694761024,1.15753640019147,86207.192,289.894821984427,287.101188023885,291.328426361084,0.0317322870661414,1.23482630437322,0.00305281877507468,291.166638056437,1.12987407642684,17339.164
"1986-03-31","F","LANDSAT_5",0.0157915807724623,0.00757003214752506,0.0135025074709932,0.00511484230658186,-0.0407824172041614,-0.0175287698558017,0,1,26,0,257,265.153846153846,"1_2_LT05_018050_19860331",7,9,NA,103.38386485,54.53931541,40630.804,290.822637346056,290.260016759237,291.166638056437,0.0177849233148422,1.19168407407338,65154.77,290.757616678874,289.991744995117,291.328426361084,0.0242943694761024,1.15753640019147,86207.192,289.894821984427,287.101188023885,291.328426361084,0.0317322870661414,1.23482630437322,0.00305281877507468,291.166638056437,1.12987407642684,17339.164
